State,City,Population,Black,American Indian/Alaskan Native,Asian,Native Hawaiian / Pacific Islander,Hispanic/Latino,White,Other,Two or More
 Pennsylvania,Blanchard,693.0,0.0,0.0,0.0,0.0,0.0,693.0,0.0,0.0
 Pennsylvania,Blakely borough,6496.0,0.0,0.0,234.0,0.0,68.0,6077.0,14.0,117.0
 Pennsylvania,Blairsville borough,3356.0,74.0,5.0,70.0,0.0,48.0,3148.0,41.0,11.0
 Pennsylvania,Blain borough,276.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,10.0
 Pennsylvania,Bloomfield borough,1347.0,26.0,0.0,0.0,0.0,71.0,1234.0,15.0,16.0
 Pennsylvania,Upland borough,3234.0,1283.0,0.0,0.0,0.0,354.0,1572.0,0.0,28.0
 Pennsylvania,Pomeroy,245.0,18.0,0.0,0.0,0.0,0.0,181.0,0.0,46.0
 Pennsylvania,Unionville borough,221.0,3.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0
 Pennsylvania,Friendsville borough,147.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0
 Pennsylvania,Friedensburg,833.0,0.0,0.0,0.0,0.0,0.0,833.0,0.0,0.0
 Pennsylvania,Friedens,1758.0,11.0,0.0,9.0,0.0,0.0,1733.0,0.0,5.0
 Pennsylvania,Freeport borough,1790.0,0.0,0.0,0.0,0.0,22.0,1763.0,14.0,13.0
 Pennsylvania,Freemansburg borough,2618.0,248.0,21.0,75.0,0.0,676.0,1535.0,103.0,158.0
 Pennsylvania,Freeland borough,3498.0,15.0,0.0,0.0,0.0,116.0,3291.0,75.0,76.0
 Pennsylvania,Freedom borough,1621.0,116.0,0.0,10.0,0.0,34.0,1395.0,0.0,90.0
 Pennsylvania,Frizzleburg,613.0,16.0,16.0,0.0,0.0,0.0,531.0,0.0,50.0
 Pennsylvania,Freeburg borough,639.0,0.0,0.0,0.0,0.0,21.0,618.0,14.0,0.0
 Pennsylvania,Fredericktown,504.0,3.0,0.0,0.0,0.0,26.0,475.0,0.0,26.0
 Pennsylvania,Fredericksburg CDP (Lebanon County),1374.0,14.0,0.0,0.0,0.0,20.0,1307.0,7.0,39.0
 Pennsylvania,Port Carbon borough,1779.0,2.0,0.0,0.0,0.0,7.0,1770.0,0.0,0.0
 Pennsylvania,Port Clinton borough,210.0,0.0,0.0,0.0,0.0,12.0,196.0,0.0,2.0
 Pennsylvania,Portersville borough,267.0,0.0,5.0,0.0,0.0,1.0,259.0,0.0,2.0
 Pennsylvania,Portland borough,431.0,26.0,0.0,5.0,0.0,16.0,378.0,0.0,6.0
 Pennsylvania,Port Matilda borough,698.0,2.0,0.0,0.0,0.0,4.0,688.0,0.0,4.0
 Pennsylvania,Fredonia borough,526.0,0.0,0.0,0.0,0.0,45.0,474.0,0.0,7.0
 Pennsylvania,Port Royal borough,861.0,0.0,13.0,0.0,0.0,50.0,782.0,0.0,16.0
 Pennsylvania,Frystown,258.0,0.0,27.0,0.0,0.0,16.0,215.0,16.0,0.0
 Pennsylvania,Galeton borough,1241.0,10.0,0.0,0.0,0.0,0.0,1227.0,0.0,4.0
 Pennsylvania,Girard borough,3054.0,47.0,17.0,29.0,0.0,0.0,2914.0,0.0,47.0
 Pennsylvania,Gilberton borough,799.0,0.0,3.0,0.0,0.0,21.0,775.0,0.0,1.0
 Pennsylvania,Gibsonia,2801.0,55.0,0.0,122.0,0.0,131.0,2554.0,0.0,57.0
 Pennsylvania,Gibraltar,682.0,0.0,0.0,64.0,0.0,0.0,618.0,0.0,0.0
 Pennsylvania,Gettysburg borough,7615.0,621.0,0.0,221.0,0.0,791.0,5774.0,375.0,367.0
 Pennsylvania,Georgetown CDP (Luzerne County),1782.0,20.0,0.0,64.0,0.0,248.0,1450.0,0.0,74.0
 Pennsylvania,Georgetown CDP (Lancaster County),986.0,0.0,0.0,10.0,0.0,6.0,970.0,0.0,0.0
 Pennsylvania,Fullerton,15662.0,1137.0,77.0,1496.0,0.0,3296.0,9732.0,1220.0,354.0
 Pennsylvania,Georgetown borough,164.0,0.0,0.0,0.0,0.0,2.0,158.0,0.0,4.0
 Pennsylvania,Geistown borough,2368.0,15.0,0.0,33.0,0.0,12.0,2301.0,0.0,7.0
 Pennsylvania,University of Pittsburgh Johnstown,1523.0,26.0,7.0,23.0,17.0,54.0,1373.0,26.0,21.0
 Pennsylvania,Garrett borough,414.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0
 Pennsylvania,Gardners,214.0,0.0,0.0,5.0,0.0,81.0,128.0,81.0,0.0
 Pennsylvania,Garden View,2504.0,84.0,0.0,14.0,0.0,0.0,2391.0,0.0,15.0
 Pennsylvania,Gap,1865.0,18.0,0.0,16.0,0.0,75.0,1743.0,0.0,13.0
 Pennsylvania,Gallitzin borough,1495.0,2.0,0.0,0.0,0.0,60.0,1426.0,2.0,11.0
 Pennsylvania,Geneva,154.0,0.0,0.0,3.0,0.0,0.0,151.0,0.0,0.0
 Pennsylvania,Girardville borough,1298.0,0.0,0.0,0.0,0.0,19.0,1269.0,0.0,10.0
 Pennsylvania,Port Trevorton,725.0,0.0,0.0,0.0,0.0,0.0,725.0,0.0,0.0
 Pennsylvania,Potlicker Flats,152.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0
 Pennsylvania,Ramey borough,434.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,7.0
 Pennsylvania,Rankin borough,2190.0,1603.0,0.0,0.0,0.0,73.0,497.0,0.0,90.0
 Pennsylvania,Ranshaw,401.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0
 Pennsylvania,Raubsville,935.0,0.0,0.0,0.0,0.0,37.0,898.0,0.0,0.0
 Pennsylvania,Rauchtown,649.0,3.0,3.0,0.0,0.0,4.0,639.0,0.0,0.0
 Pennsylvania,Ravine,598.0,0.0,0.0,7.0,0.0,0.0,588.0,0.0,3.0
 Pennsylvania,Reading,88057.0,10801.0,2102.0,654.0,157.0,53917.0,22846.0,15324.0,11370.0
 Pennsylvania,Ramblewood,1110.0,83.0,0.0,0.0,0.0,30.0,894.0,29.0,74.0
 Pennsylvania,Reamstown,3666.0,16.0,0.0,18.0,0.0,319.0,3329.0,0.0,0.0
 Pennsylvania,Red Hill borough,2508.0,37.0,0.0,25.0,0.0,40.0,2335.0,13.0,58.0
 Pennsylvania,Red Lion borough,6332.0,54.0,0.0,19.0,0.0,261.0,5933.0,14.0,64.0
 Pennsylvania,Reedsville,499.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,52.0
 Pennsylvania,Refton,153.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0
 Pennsylvania,Rehrersburg,381.0,0.0,0.0,0.0,0.0,147.0,222.0,0.0,12.0
 Pennsylvania,Reiffton,5028.0,78.0,0.0,0.0,0.0,131.0,4783.0,29.0,71.0
 Pennsylvania,Reinerton,370.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,11.0
 Pennsylvania,Rebersburg,500.0,0.0,0.0,19.0,0.0,0.0,481.0,0.0,0.0
 Pennsylvania,Port Vue borough,3785.0,44.0,4.0,0.0,0.0,26.0,3550.0,0.0,161.0
 Pennsylvania,Rainsburg borough,138.0,0.0,0.0,7.0,0.0,0.0,121.0,0.0,10.0
 Pennsylvania,Quentin,459.0,0.0,0.0,23.0,0.0,24.0,382.0,0.0,30.0
 Pennsylvania,Pottsgrove,3344.0,63.0,0.0,40.0,0.0,80.0,3086.0,0.0,75.0
 Pennsylvania,Pottstown borough,22586.0,4106.0,25.0,64.0,0.0,1831.0,15502.0,731.0,1147.0
 Pennsylvania,Pottsville,14025.0,526.0,49.0,90.0,0.0,494.0,12381.0,38.0,557.0
 Pennsylvania,Pringle borough,956.0,9.0,0.0,0.0,0.0,11.0,936.0,0.0,6.0
 Pennsylvania,Progress,9294.0,2336.0,8.0,171.0,0.0,944.0,5728.0,484.0,313.0
 Pennsylvania,Prompton borough,272.0,0.0,0.0,0.0,0.0,16.0,256.0,0.0,0.0
 Pennsylvania,Prospect borough,1258.0,5.0,9.0,0.0,0.0,22.0,1208.0,3.0,11.0
 Pennsylvania,Railroad borough,222.0,4.0,0.0,0.0,0.0,2.0,212.0,0.0,4.0
 Pennsylvania,Prospect Park,277.0,0.0,3.0,0.0,0.0,2.0,272.0,0.0,0.0
 Pennsylvania,Punxsutawney borough,5899.0,62.0,33.0,26.0,0.0,113.0,5608.0,20.0,85.0
 Pennsylvania,Pymatuning Central,2223.0,5.0,0.0,0.0,0.0,11.0,2202.0,0.0,10.0
 Pennsylvania,Pymatuning North,276.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0
 Pennsylvania,Pymatuning South,450.0,0.0,0.0,0.0,0.0,3.0,447.0,0.0,0.0
 Pennsylvania,Quakertown borough,8917.0,298.0,21.0,76.0,0.0,508.0,7969.0,65.0,66.0
 Pennsylvania,Quarryville borough,2687.0,5.0,0.0,13.0,0.0,191.0,2403.0,25.0,75.0
 Pennsylvania,Queens Gate,1328.0,214.0,0.0,21.0,0.0,35.0,1007.0,35.0,51.0
 Pennsylvania,Prospect Park borough,6468.0,371.0,0.0,143.0,0.0,187.0,5575.0,77.0,192.0
 Pennsylvania,Glasgow borough,76.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,3.0
 Pennsylvania,Gastonville,2740.0,2.0,0.0,0.0,0.0,34.0,2680.0,32.0,24.0
 Pennsylvania,Glenburn,905.0,0.0,0.0,5.0,0.0,72.0,828.0,0.0,0.0
 Pennsylvania,Troutville borough,186.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0
 Pennsylvania,Trooper,5959.0,134.0,0.0,424.0,0.0,438.0,4891.0,47.0,88.0
 Pennsylvania,Trexlertown,2251.0,27.0,0.0,254.0,0.0,111.0,1812.0,0.0,47.0
 Pennsylvania,Trevose,3516.0,4.0,121.0,0.0,0.0,93.0,3298.0,0.0,0.0
 Pennsylvania,Trevorton,1494.0,4.0,0.0,23.0,0.0,38.0,1429.0,0.0,0.0
 Pennsylvania,Glassport borough,4454.0,105.0,10.0,55.0,0.0,28.0,4194.0,0.0,90.0
 Pennsylvania,Tremont borough,1807.0,4.0,0.0,57.0,0.0,21.0,1722.0,0.0,3.0
 Pennsylvania,Troxelville,254.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0
 Pennsylvania,Treasure Lake,3621.0,1.0,0.0,21.0,0.0,136.0,3441.0,0.0,22.0
 Pennsylvania,Trainer borough,1805.0,390.0,0.0,10.0,0.0,57.0,1333.0,28.0,7.0
 Pennsylvania,Trafford borough,3335.0,59.0,0.0,21.0,0.0,0.0,3229.0,0.0,26.0
 Pennsylvania,Townville borough,379.0,0.0,0.0,4.0,0.0,0.0,367.0,0.0,8.0
 Pennsylvania,Tower City borough,1283.0,11.0,0.0,0.0,0.0,70.0,1206.0,59.0,7.0
 Pennsylvania,Towanda borough,2878.0,0.0,20.0,122.0,0.0,113.0,2623.0,0.0,0.0
 Pennsylvania,Towamensing Trails,1889.0,35.0,0.0,0.0,0.0,351.0,1481.0,0.0,22.0
 Pennsylvania,Toughkenamon,1797.0,0.0,0.0,0.0,0.0,1079.0,642.0,55.0,76.0
 Pennsylvania,Trappe borough,3550.0,198.0,0.0,227.0,0.0,302.0,2713.0,116.0,81.0
 Pennsylvania,Topton borough,2119.0,0.0,6.0,0.0,14.0,20.0,2063.0,29.0,0.0
 Pennsylvania,Troy borough,1505.0,4.0,0.0,22.0,0.0,2.0,1458.0,0.0,19.0
 Pennsylvania,Trumbauersville borough,1016.0,20.0,0.0,5.0,0.0,35.0,951.0,0.0,5.0
 Pennsylvania,Unionville,1108.0,0.0,0.0,0.0,0.0,24.0,1084.0,0.0,24.0
 Pennsylvania,Uniontown,10150.0,1415.0,0.0,9.0,227.0,115.0,7959.0,76.0,441.0
 Pennsylvania,Union Deposit,604.0,53.0,0.0,27.0,0.0,24.0,448.0,0.0,76.0
 Pennsylvania,Union Dale borough,267.0,0.0,0.0,0.0,0.0,2.0,265.0,0.0,0.0
 Pennsylvania,Union City borough,3252.0,7.0,8.0,13.0,8.0,0.0,3209.0,0.0,7.0
 Pennsylvania,Ulysses borough,635.0,10.0,0.0,0.0,3.0,0.0,610.0,0.0,12.0
 Pennsylvania,Tyrone borough,5415.0,13.0,0.0,0.0,0.0,63.0,5322.0,0.0,17.0
 Pennsylvania,Trucksville,2108.0,48.0,0.0,16.0,0.0,0.0,2032.0,0.0,12.0
 Pennsylvania,Tylersburg,82.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0
 Pennsylvania,Twilight borough,201.0,4.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0
 Pennsylvania,Tuscarora,1022.0,0.0,0.0,0.0,0.0,4.0,1018.0,0.0,0.0
 Pennsylvania,Turtle Creek borough,5324.0,1239.0,0.0,0.0,0.0,165.0,3996.0,42.0,25.0
 Pennsylvania,Turbotville borough,654.0,0.0,0.0,0.0,0.0,0.0,654.0,0.0,0.0
 Pennsylvania,Tunnelhill borough,368.0,0.0,3.0,3.0,0.0,0.0,358.0,0.0,4.0
 Pennsylvania,Tunkhannock borough,1906.0,33.0,0.0,53.0,0.0,21.0,1792.0,0.0,8.0
 Pennsylvania,Tullytown borough,1857.0,38.0,0.0,23.0,0.0,42.0,1727.0,6.0,38.0
 Pennsylvania,Tyler Run,1521.0,72.0,0.0,0.0,0.0,0.0,1436.0,0.0,13.0
 Pennsylvania,Toftrees,2875.0,85.0,0.0,316.0,0.0,57.0,2355.0,0.0,62.0
 Pennsylvania,Tresckow,890.0,7.0,0.0,10.0,0.0,22.0,848.0,6.0,3.0
 Pennsylvania,Tipton,908.0,0.0,0.0,21.0,0.0,0.0,887.0,0.0,0.0
 Pennsylvania,Gouglersville,534.0,18.0,0.0,0.0,0.0,0.0,511.0,0.0,5.0
 Pennsylvania,Gordonville,428.0,19.0,0.0,0.0,0.0,30.0,379.0,0.0,0.0
 Pennsylvania,Gordon borough,865.0,0.0,0.0,0.0,0.0,12.0,853.0,0.0,0.0
 Pennsylvania,Goodville,835.0,0.0,0.0,0.0,0.0,82.0,753.0,0.0,0.0
 Pennsylvania,Goldsboro borough,1003.0,3.0,10.0,13.0,0.0,11.0,924.0,0.0,53.0
 Pennsylvania,Gold Key Lake,1794.0,267.0,15.0,0.0,10.0,101.0,1423.0,31.0,0.0
 Pennsylvania,Glenside,7667.0,568.0,0.0,134.0,0.0,222.0,6569.0,0.0,193.0
 Pennsylvania,Gouldsboro,641.0,0.0,0.0,0.0,0.0,7.0,634.0,0.0,0.0
 Pennsylvania,Glenshaw,8773.0,0.0,0.0,19.0,11.0,134.0,8583.0,0.0,26.0
 Pennsylvania,Glen Osborne borough,582.0,5.0,0.0,0.0,0.0,7.0,547.0,14.0,9.0
 Pennsylvania,Titusville,5438.0,117.0,0.0,16.0,0.0,79.0,5130.0,27.0,96.0
 Pennsylvania,Glen Lyon,1732.0,0.0,0.0,0.0,0.0,29.0,1703.0,0.0,0.0
 Pennsylvania,Glen Hope borough,149.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0
 Pennsylvania,Glenfield borough,197.0,0.0,0.0,0.0,0.0,5.0,186.0,0.0,6.0
 Pennsylvania,Glendon borough,424.0,22.0,0.0,6.0,0.0,14.0,334.0,9.0,46.0
 Pennsylvania,Glen Campbell borough,227.0,0.0,0.0,0.0,0.0,2.0,225.0,0.0,0.0
 Pennsylvania,Glen Rock borough,1863.0,52.0,0.0,7.0,0.0,76.0,1752.0,7.0,11.0
 Pennsylvania,Graceton,161.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0
 Pennsylvania,Glenolden borough,7159.0,562.0,13.0,181.0,7.0,129.0,5990.0,0.0,277.0
 Pennsylvania,Grantley,3895.0,312.0,0.0,34.0,0.0,386.0,3128.0,159.0,52.0
 Pennsylvania,Grampian borough,410.0,14.0,2.0,3.0,0.0,1.0,381.0,0.0,9.0
 Pennsylvania,Tionesta borough,405.0,0.0,4.0,7.0,0.0,0.0,394.0,0.0,0.0
 Pennsylvania,Tioga borough,664.0,6.0,0.0,4.0,0.0,5.0,649.0,0.0,0.0
 Pennsylvania,Timblin borough,207.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0
 Pennsylvania,Timber Hills,265.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0
 Pennsylvania,Tidioute borough,770.0,0.0,0.0,0.0,0.0,4.0,764.0,0.0,2.0
 Pennsylvania,Throop borough,4052.0,188.0,42.0,0.0,0.0,59.0,3687.0,0.0,76.0
 Pennsylvania,Three Springs borough,455.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0
 Pennsylvania,Thorndale,3765.0,277.0,0.0,307.0,0.0,59.0,3030.0,41.0,51.0
 Pennsylvania,Dickson City borough,6005.0,61.0,7.0,69.0,0.0,140.0,5690.0,0.0,38.0
 Pennsylvania,Thompsonville,3748.0,8.0,0.0,35.0,0.0,144.0,3552.0,73.0,9.0
 Pennsylvania,Greencastle borough,4031.0,279.0,35.0,14.0,0.0,33.0,3604.0,9.0,59.0
 Pennsylvania,Great Bend borough,787.0,0.0,0.0,0.0,0.0,0.0,787.0,0.0,0.0
 Pennsylvania,Grazierville,615.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0
 Pennsylvania,Gratz borough,827.0,2.0,0.0,9.0,0.0,9.0,798.0,0.0,9.0
 Pennsylvania,Grassflat,647.0,0.0,0.0,0.0,0.0,26.0,614.0,0.0,7.0
 Pennsylvania,Grapeville,550.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0
 Pennsylvania,Thornburg borough,507.0,0.0,0.0,12.0,0.0,3.0,488.0,0.0,4.0
 Pennsylvania,Granville,493.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.0
 Puerto Rico,G. L. García comunidad,1303.0,48.0,0.0,0.0,0.0,1254.0,49.0,280.0,21.0
 Puerto Rico,Rafael González comunidad,2102.0,24.0,0.0,0.0,0.0,2102.0,0.0,0.0,0.0
 Puerto Rico,Antón Ruíz comunidad,2636.0,403.0,0.0,0.0,0.0,2372.0,232.0,1071.0,161.0
 Puerto Rico,San Germán zona urbana,12202.0,386.0,0.0,0.0,0.0,12133.0,67.0,1486.0,228.0
 Puerto Rico,María Antonia comunidad,1059.0,31.0,0.0,0.0,0.0,1038.0,21.0,167.0,23.0
 Puerto Rico,Corazón comunidad,2192.0,475.0,0.0,0.0,0.0,2169.0,23.0,204.0,0.0
 Puerto Rico,Rafael Capó comunidad,1666.0,31.0,0.0,0.0,0.0,1666.0,0.0,20.0,0.0
 Puerto Rico,Bayamón zona urbana,177709.0,13473.0,1399.0,324.0,17.0,176185.0,996.0,12741.0,43343.0
 Puerto Rico,Loíza zona urbana,3465.0,1623.0,0.0,0.0,0.0,3465.0,0.0,1212.0,95.0
 Puerto Rico,Manatí zona urbana,13606.0,710.0,22.0,3.0,0.0,13407.0,197.0,978.0,185.0
 Puerto Rico,Palomas comunidad (Comerío Municipio),1636.0,131.0,0.0,0.0,0.0,1636.0,0.0,168.0,500.0
 Puerto Rico,Suárez comunidad,2108.0,975.0,42.0,0.0,0.0,2108.0,0.0,964.0,0.0
 Puerto Rico,Rafael Hernández comunidad,1459.0,38.0,0.0,0.0,0.0,1234.0,101.0,262.0,262.0
 Puerto Rico,San José comunidad,2664.0,279.0,0.0,0.0,0.0,2664.0,0.0,298.0,912.0
 Puerto Rico,Luis M. Cintrón comunidad,2130.0,100.0,0.0,24.0,0.0,2130.0,0.0,618.0,135.0
 Puerto Rico,El Mangó comunidad,1693.0,75.0,0.0,0.0,0.0,1693.0,0.0,421.0,3.0
 Puerto Rico,Mayagüez zona urbana,67110.0,2997.0,116.0,42.0,0.0,66414.0,473.0,21171.0,10713.0
 Puerto Rico,Río Cañas Abajo comunidad,926.0,246.0,0.0,0.0,0.0,909.0,17.0,76.0,140.0
 Puerto Rico,Añasco zona urbana,5025.0,198.0,0.0,0.0,0.0,4938.0,76.0,1339.0,309.0
 Puerto Rico,Santa Bárbara comunidad,5691.0,361.0,0.0,0.0,0.0,5691.0,0.0,2641.0,31.0
 Puerto Rico,Imbéry comunidad,4103.0,152.0,0.0,0.0,0.0,4078.0,0.0,35.0,0.0
 Puerto Rico,H. Rivera Colón comunidad,2156.0,153.0,0.0,0.0,0.0,2156.0,0.0,243.0,283.0
 Puerto Rico,Guánica zona urbana,7404.0,262.0,26.0,0.0,0.0,7365.0,39.0,515.0,268.0
 Puerto Rico,Río Grande zona urbana,13013.0,2231.0,21.0,21.0,0.0,12958.0,33.0,3470.0,399.0
 Puerto Rico,Coquí comunidad,2562.0,412.0,36.0,0.0,0.0,2562.0,0.0,474.0,26.0
 Puerto Rico,Búfalo comunidad,953.0,0.0,0.0,0.0,0.0,953.0,0.0,0.0,0.0
 Puerto Rico,Las Marías zona urbana,677.0,0.0,0.0,0.0,0.0,677.0,0.0,178.0,0.0
 Puerto Rico,Breñas comunidad,2741.0,550.0,0.0,0.0,0.0,2687.0,54.0,131.0,88.0
 Puerto Rico,Vega Alta zona urbana,10033.0,916.0,30.0,87.0,0.0,9843.0,81.0,495.0,865.0
 Puerto Rico,Vega Baja zona urbana,25251.0,632.0,149.0,41.0,33.0,24430.0,761.0,926.0,340.0
 Puerto Rico,Vieques comunidad,2949.0,1257.0,0.0,5.0,0.0,2944.0,0.0,1242.0,42.0
 Puerto Rico,Vieques zona urbana,2365.0,275.0,57.0,131.0,0.0,2255.0,110.0,1096.0,0.0
 Puerto Rico,Villalba zona urbana,3513.0,121.0,0.0,0.0,0.0,3513.0,0.0,304.0,920.0
 Puerto Rico,Yabucoa zona urbana,6604.0,1471.0,38.0,9.0,0.0,6571.0,24.0,456.0,167.0
 Puerto Rico,Yauco zona urbana,17815.0,416.0,96.0,11.0,0.0,17720.0,84.0,683.0,659.0
 Puerto Rico,Yaurel comunidad,1063.0,358.0,0.0,0.0,0.0,1063.0,0.0,126.0,15.0
 Puerto Rico,Comerío zona urbana,4031.0,96.0,0.0,0.0,0.0,4031.0,0.0,300.0,1286.0
 Puerto Rico,Aceitunas comunidad,2103.0,290.0,0.0,0.0,0.0,2004.0,73.0,436.0,245.0
 Puerto Rico,Adjuntas zona urbana,4129.0,6.0,5.0,0.0,0.0,4127.0,2.0,180.0,53.0
 Puerto Rico,Vayas comunidad,562.0,18.0,0.0,0.0,0.0,536.0,26.0,30.0,137.0
 Puerto Rico,Aguada zona urbana,2707.0,102.0,0.0,1.0,0.0,2537.0,107.0,13.0,756.0
 Puerto Rico,Aguas Buenas zona urbana,3483.0,220.0,0.0,0.0,0.0,3473.0,10.0,42.0,223.0
 Puerto Rico,Aguas Claras comunidad,2573.0,189.0,0.0,5.0,0.0,2573.0,0.0,689.0,67.0
 Puerto Rico,Aguilita comunidad,4530.0,659.0,0.0,8.0,0.0,4530.0,0.0,213.0,1328.0
 Puerto Rico,Aibonito zona urbana,8541.0,732.0,0.0,0.0,0.0,8513.0,15.0,786.0,113.0
 Puerto Rico,Alianza comunidad,2581.0,52.0,0.0,0.0,0.0,2527.0,54.0,498.0,35.0
 Puerto Rico,Animas comunidad,1389.0,107.0,0.0,18.0,0.0,1377.0,12.0,186.0,3.0
 Puerto Rico,Anon Raices comunidad,216.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,100.0
 Puerto Rico,Arecibo zona urbana,43152.0,2216.0,180.0,401.0,0.0,42968.0,140.0,3181.0,1363.0
 Puerto Rico,Arroyo zona urbana,6540.0,1645.0,0.0,0.0,0.0,6510.0,30.0,1368.0,238.0
 Puerto Rico,Bairoa La Veinticinco comunidad,202.0,3.0,0.0,3.0,0.0,202.0,0.0,75.0,4.0
 Puerto Rico,Bajadero comunidad,3414.0,78.0,0.0,0.0,0.0,3395.0,19.0,22.0,115.0
 Puerto Rico,Aguadilla zona urbana,11690.0,502.0,15.0,187.0,0.0,11454.0,81.0,823.0,1319.0
 Puerto Rico,Utuado zona urbana,8075.0,276.0,0.0,77.0,0.0,8065.0,0.0,605.0,91.0
 Puerto Rico,Trujillo Alto zona urbana,47679.0,4346.0,58.0,10.0,11.0,47457.0,207.0,2339.0,8392.0
 Puerto Rico,Toa Baja zona urbana,1582.0,328.0,0.0,0.0,0.0,1564.0,18.0,65.0,428.0
 Puerto Rico,Quebradillas zona urbana,4834.0,381.0,0.0,0.0,0.0,4786.0,16.0,922.0,93.0
 Puerto Rico,Ramos comunidad,1866.0,146.0,0.0,31.0,0.0,1866.0,0.0,675.0,0.0
 Puerto Rico,Rodriguez Hevia comunidad,141.0,57.0,0.0,0.0,0.0,141.0,0.0,14.0,0.0
 Puerto Rico,Sabana comunidad,860.0,87.0,0.0,0.0,0.0,833.0,27.0,60.0,0.0
 Puerto Rico,Sabana Eneas comunidad,1260.0,17.0,44.0,0.0,0.0,1260.0,0.0,70.0,39.0
 Puerto Rico,Sabana Grande zona urbana,10043.0,400.0,4.0,0.0,0.0,9928.0,115.0,1125.0,148.0
 Puerto Rico,Sabana Hoyos comunidad,2036.0,36.0,0.0,0.0,0.0,1977.0,59.0,196.0,0.0
 Puerto Rico,Sabana Seca comunidad,8867.0,837.0,0.0,0.0,0.0,8825.0,42.0,432.0,4974.0
 Puerto Rico,Salinas zona urbana,4791.0,842.0,0.0,97.0,0.0,4690.0,19.0,1270.0,112.0
 Puerto Rico,San Antonio comunidad (Aguadilla Municipio),1533.0,47.0,0.0,6.0,0.0,1450.0,48.0,138.0,451.0
 Puerto Rico,San Antonio comunidad (Dorado Municipio),7945.0,1355.0,0.0,0.0,0.0,7785.0,116.0,312.0,498.0
 Puerto Rico,San Antonio comunidad (Quebradillas Municipio),1856.0,91.0,0.0,0.0,0.0,1814.0,19.0,319.0,0.0
 Puerto Rico,San Isidro comunidad,6743.0,1230.0,0.0,50.0,0.0,6714.0,29.0,2938.0,48.0
 Puerto Rico,San Juan zona urbana,357627.0,48641.0,1889.0,2680.0,12.0,351014.0,4400.0,30902.0,26938.0
 Puerto Rico,San Lorenzo zona urbana,8255.0,546.0,0.0,0.0,0.0,8243.0,12.0,170.0,495.0
 Puerto Rico,Santa Clara comunidad,1103.0,68.0,0.0,0.0,0.0,1089.0,14.0,19.0,159.0
 Puerto Rico,Santa Isabel zona urbana,6223.0,1060.0,0.0,0.0,0.0,6223.0,0.0,1558.0,67.0
 Puerto Rico,Santo Domingo comunidad,3630.0,210.0,0.0,0.0,0.0,3602.0,28.0,480.0,19.0
 Puerto Rico,Stella comunidad,1146.0,57.0,0.0,0.0,0.0,1021.0,125.0,0.0,279.0
 Puerto Rico,Tallaboa comunidad,873.0,27.0,0.0,0.0,0.0,873.0,0.0,148.0,57.0
 Puerto Rico,Tallaboa Alta comunidad,1826.0,27.0,8.0,13.0,0.0,1826.0,0.0,178.0,61.0
 Puerto Rico,Tibes comunidad,574.0,0.0,0.0,0.0,0.0,574.0,0.0,32.0,67.0
 Puerto Rico,Tiburones comunidad,1860.0,0.0,0.0,0.0,0.0,1860.0,0.0,160.0,70.0
 Puerto Rico,Tierras Nuevas Poniente comunidad,3513.0,102.0,0.0,0.0,0.0,3497.0,16.0,301.0,9.0
 Puerto Rico,Toa Alta zona urbana,3387.0,542.0,0.0,0.0,0.0,3387.0,0.0,53.0,331.0
 Puerto Rico,Bajandas comunidad,730.0,142.0,0.0,0.0,0.0,721.0,9.0,141.0,0.0
 Puerto Rico,Quebrada del Agua comunidad,1221.0,25.0,9.0,12.0,0.0,1221.0,0.0,49.0,82.0
 Puerto Rico,Barahona comunidad,1918.0,109.0,0.0,0.0,0.0,1918.0,0.0,95.0,75.0
 Puerto Rico,Barranquitas zona urbana,2095.0,45.0,0.0,0.0,0.0,2095.0,0.0,119.0,597.0
