State,City,Population,Unemployment Count
 Alaska,Old Harbor,249.0,95.0
 Alaska,Moose Pass,428.0,93.0
 Alaska,Anchorage municipal,299107.0,60151.0
 Alaska,Anchor Point,1951.0,672.0
 Alaska,Anderson,201.0,53.0
 Alaska,Angoon,382.0,81.0
 Alaska,Aniak,525.0,114.0
 Alaska,Anvik,87.0,20.0
 Alaska,Arctic Village,138.0,42.0
 Alaska,Atka,66.0,24.0
 Alaska,Atmautluak,258.0,49.0
 Alaska,Atqasuk,159.0,57.0
 Alaska,Attu Station,16.0,0.0
 Alaska,Badger,21197.0,3751.0
 Alaska,Barrow,4293.0,778.0
 Alaska,Bear Creek,1824.0,202.0
 Alaska,Beaver,60.0,14.0
 Alaska,Beluga,6.0,4.0
 Alaska,Bethel,6370.0,1244.0
 Alaska,Bettles,22.0,3.0
 Alaska,Big Delta,539.0,180.0
 Alaska,Big Lake,3815.0,1181.0
 Alaska,Birch Creek,1.0,1.0
 Alaska,Akiak,399.0,90.0
 Alaska,Akiachak,562.0,171.0
 Alaska,Anaktuvuk Pass,247.0,49.0
 Alaska,Akhiok,84.0,27.0
 Alaska,Ambler,280.0,60.0
 Alaska,Aleneva,59.0,0.0
 Alaska,Port Alexander,31.0,2.0
 Alaska,Northway Village,92.0,47.0
 Alaska,Northway Junction,64.0,19.0
 Alaska,Northway,131.0,47.0
 Alaska,Port Alsworth,147.0,18.0
 Alaska,Port Clarence,40.0,0.0
 Alaska,Port Graham,206.0,41.0
 Alaska,Port Heiden,81.0,22.0
 Alaska,Port Lions,231.0,110.0
 Alaska,Port Protection,82.0,12.0
 Alaska,Primrose,73.0,18.0
 Alaska,Prudhoe Bay,2724.0,41.0
 Alaska,Quinhagak,661.0,214.0
 Alaska,Rampart,7.0,2.0
 Alaska,Red Devil,22.0,5.0
 Alaska,Red Dog Mine,81.0,0.0
 Alaska,Ridgeway,2195.0,603.0
 Alaska,Ruby,202.0,56.0
 Alaska,Russian Mission,410.0,131.0
 Alaska,St. George,53.0,20.0
 Alaska,Alatna,1.0,0.0
 Alaska,Alcan Border,51.0,13.0
 Alaska,Aleknagik,199.0,85.0
 Alaska,Allakaket,77.0,22.0
 Alaska,Nuiqsut,345.0,88.0
 Alaska,Nulato,285.0,105.0
 Alaska,Nunam Iqua,129.0,48.0
 Alaska,Noatak,443.0,138.0
 Alaska,Ninilchik,728.0,307.0
 Alaska,Nikolski,37.0,13.0
 Alaska,Nikolai,113.0,56.0
 Alaska,Nikolaevsk,234.0,104.0
 Alaska,Nikiski,4549.0,1428.0
 Alaska,Nightmute,259.0,85.0
 Alaska,Newtok,388.0,117.0
 Alaska,New Stuyahok,609.0,188.0
 Alaska,Newhalen,159.0,31.0
 Alaska,New Allakaket,67.0,16.0
 Alaska,Nenana,406.0,123.0
 Alaska,Nelson Lagoon,42.0,11.0
 Alaska,Nelchina,170.0,59.0
 Alaska,Naukati Bay,32.0,18.0
 Alaska,Napaskiak,408.0,140.0
 Alaska,Napakiak,352.0,84.0
 Alaska,Nanwalek,238.0,25.0
 Alaska,Naknek,567.0,125.0
 Alaska,Nabesna,0.0,0.0
 Alaska,Mud Bay,167.0,58.0
 Alaska,Mountain Village,749.0,198.0
 Alaska,Mosquito Lake,126.0,75.0
 Alaska,Nome,3773.0,795.0
 Alaska,Nondalton,182.0,40.0
 Alaska,Noorvik,608.0,178.0
 Alaska,North Pole,2265.0,537.0
 Alaska,Nunapitchuk,554.0,124.0
 Alaska,Deering,144.0,35.0
 Alaska,Oscarville,22.0,7.0
 Alaska,Ouzinkie,230.0,82.0
 Alaska,Palmer,6449.0,1684.0
 Alaska,Paxson,38.0,30.0
 Alaska,Pedro Bay,12.0,2.0
 Alaska,Pelican,79.0,22.0
 Alaska,Perryville,98.0,35.0
 Alaska,Petersburg,3024.0,665.0
 Alaska,Petersville,0.0,0.0
 Alaska,Moose Creek,728.0,134.0
 Alaska,Pilot Point,53.0,13.0
 Alaska,Pitkas Point,136.0,32.0
 Alaska,Platinum,42.0,11.0
 Alaska,Pleasant Valley,168.0,52.0
 Alaska,Point Baker,41.0,23.0
 Alaska,Point Hope,562.0,114.0
 Alaska,Point Lay,285.0,54.0
 Alaska,Point MacKenzie,466.0,357.0
 Alaska,Point Possession,0.0,0.0
 Alaska,Pope-Vannoy Landing,0.0,0.0
 Alaska,Portage Creek,0.0,0.0
 Alaska,Adak,122.0,16.0
 Alaska,Pilot Station,582.0,141.0
 Alaska,Crown Point,132.0,23.0
 Alaska,Central,58.0,30.0
 Alaska,Craig,1231.0,255.0
 Alaska,Halibut Cove,23.0,17.0
 Alaska,Happy Valley,607.0,299.0
 Alaska,Harding-Birch Lakes,142.0,42.0
 Alaska,Healy,1120.0,243.0
 Alaska,Healy Lake,0.0,0.0
 Alaska,Hobart Bay,0.0,0.0
 Alaska,Hollis,124.0,41.0
 Alaska,Holy Cross,214.0,51.0
 Alaska,Homer,5324.0,1505.0
 Alaska,Yakutat,597.0,102.0
 Alaska,Hoonah,821.0,213.0
 Alaska,Hope,50.0,10.0
 Alaska,Houston,1977.0,638.0
 Alaska,Hughes,62.0,14.0
 Alaska,Huslia,420.0,111.0
 Alaska,Hydaburg,277.0,96.0
 Alaska,Hyder,13.0,13.0
 Alaska,Igiugig,49.0,9.0
 Alaska,Iliamna,78.0,23.0
 Alaska,Ivanof Bay,0.0,0.0
 Alaska,Hooper Bay,1140.0,244.0
 Alaska,Wrangell city and borough,2387.0,857.0
 Alaska,Womens Bay,852.0,146.0
 Alaska,Wiseman,11.0,4.0
 Alaska,Tuntutuliak,466.0,131.0
 Alaska,Tununak,294.0,88.0
 Alaska,Twin Hills,95.0,31.0
 Alaska,Two Rivers,238.0,40.0
 Alaska,Tyonek,214.0,59.0
 Alaska,Ugashik,19.0,11.0
 Alaska,Unalakleet,710.0,191.0
 Alaska,Unalaska,4619.0,548.0
 Alaska,Upper Kalskag,284.0,81.0
 Alaska,Valdez,3979.0,820.0
 Alaska,Venetie,177.0,70.0
 Alaska,Wainwright,458.0,115.0
 Alaska,Wales,155.0,39.0
 Alaska,Wasilla,8676.0,2437.0
 Alaska,Whale Pass,16.0,0.0
 Alaska,White Mountain,179.0,36.0
 Alaska,Whitestone,195.0,5.0
 Alaska,Whitestone Logging Camp,0.0,0.0
 Alaska,Whittier,295.0,74.0
 Alaska,Willow,2085.0,669.0
 Alaska,Willow Creek,8.0,8.0
 Alaska,Juneau city and borough,32531.0,7131.0
 Alaska,Kachemak,551.0,181.0
 Alaska,Kake,628.0,189.0
 Alaska,Kaktovik,155.0,40.0
 Alaska,Kotzebue,3283.0,715.0
 Alaska,Koyuk,272.0,62.0
 Alaska,Koyukuk,80.0,29.0
 Alaska,Kupreanof,40.0,5.0
 Alaska,Kwethluk,824.0,260.0
 Alaska,Kwigillingok,331.0,111.0
 Alaska,Lake Louise,45.0,39.0
 Alaska,Lake Minchumina,21.0,7.0
 Alaska,Lakes,9028.0,2219.0
 Alaska,Larsen Bay,61.0,15.0
 Alaska,Lazy Mountain,1637.0,406.0
 Alaska,Levelock,114.0,21.0
 Alaska,Lime Village,7.0,7.0
 Alaska,Livengood,10.0,10.0
 Alaska,Loring,0.0,0.0
 Alaska,Lowell Point,141.0,0.0
 Alaska,Lower Kalskag,317.0,93.0
 Alaska,Lutak,13.0,13.0
 Alaska,McCarthy,107.0,61.0
 Alaska,McGrath,346.0,66.0
 Alaska,McKinley Park,514.0,12.0
 Alaska,Kotlik,643.0,188.0
 Alaska,Tuluksak,436.0,89.0
 Alaska,Kongiganak,408.0,116.0
 Alaska,Kokhanok,145.0,43.0
 Alaska,Kalifornsky,7965.0,1996.0
 Alaska,Kaltag,192.0,65.0
 Alaska,Karluk,44.0,19.0
 Alaska,Kasaan,71.0,16.0
 Alaska,Kasigluk,599.0,184.0
 Alaska,Kasilof,388.0,58.0
 Alaska,Kenai,7463.0,2050.0
 Alaska,Kenny Lake,128.0,57.0
 Alaska,Ketchikan,8197.0,2154.0
 Alaska,Kiana,380.0,116.0
 Alaska,King Cove,1074.0,154.0
 Alaska,King Salmon,340.0,40.0
 Alaska,Kipnuk,686.0,238.0
 Alaska,Kivalina,576.0,178.0
 Alaska,Klawock,792.0,216.0
 Alaska,Klukwan,66.0,24.0
 Alaska,Knik-Fairview,16017.0,4331.0
 Alaska,Knik River,765.0,221.0
 Alaska,Kobuk,159.0,27.0
 Alaska,Kodiak,6293.0,1124.0
 Alaska,Kodiak Station,1398.0,166.0
 Alaska,Koliganek,129.0,43.0
 Alaska,Crooked Creek,98.0,18.0
 Alaska,Akutan,899.0,14.0
 Alaska,Cantwell,209.0,54.0
 Alaska,Shaktoolik,223.0,61.0
 Alaska,Shishmaref,573.0,191.0
 Alaska,Shungnak,342.0,78.0
 Alaska,Silver Springs,168.0,24.0
 Alaska,Sitka city and borough,8943.0,2129.0
 Alaska,Skagway,957.0,118.0
 Alaska,Skwentna,42.0,7.0
 Alaska,Slana,84.0,38.0
 Alaska,Sleetmute,96.0,26.0
 Alaska,Chiniak,23.0,23.0
 Alaska,Chignik Lake,70.0,12.0
 Alaska,Shageluk,43.0,5.0
 Alaska,Chignik Lagoon,73.0,32.0
 Alaska,Chicken,0.0,0.0
 Alaska,Chickaloon,284.0,133.0
 Alaska,Chevak,1082.0,303.0
 Alaska,Chenega,66.0,30.0
 Alaska,Chena Ridge,5473.0,1072.0
 Alaska,Chefornak,516.0,145.0
 Alaska,Brevig Mission,442.0,108.0
 Alaska,Buckland,596.0,167.0
 Alaska,Buffalo Soapstone,827.0,196.0
 Alaska,Butte,3854.0,984.0
 Alaska,Chase,23.0,15.0
 Alaska,Chignik,70.0,11.0
 Alaska,Seward,2710.0,1138.0
 Alaska,Seldovia Village,174.0,57.0
 Alaska,Seldovia,243.0,99.0
 Alaska,Covenant Life,105.0,81.0
 Alaska,Cordova,2621.0,546.0
 Alaska,Copper Center,405.0,142.0
 Alaska,Cooper Landing,457.0,179.0
 Alaska,College,14675.0,3586.0
 Alaska,Coldfoot,10.0,3.0
 Alaska,Cold Bay,46.0,4.0
 Alaska,Cohoe,1577.0,493.0
 Alaska,Coffman Cove,150.0,43.0
 Alaska,Clark's Point,56.0,15.0
 Alaska,Clam Gulch,182.0,65.0
 Alaska,Circle,118.0,40.0
 Alaska,Chuathbaluk,116.0,20.0
 Alaska,Chitina,80.0,33.0
 Alaska,Chistochina,59.0,26.0
 Alaska,Chisana,0.0,0.0
 Alaska,St. Mary's,583.0,123.0
 Alaska,St. Michael,396.0,79.0
 Alaska,St. Paul,576.0,173.0
 Alaska,Salamatof,1110.0,593.0
 Alaska,Sand Point,1188.0,157.0
 Alaska,Savoonga,883.0,242.0
 Alaska,Saxman,401.0,142.0
 Alaska,Scammon Bay,488.0,166.0
 Alaska,Selawik,794.0,219.0
 Alaska,Alakanuk,777.0,252.0
 Alaska,Chalkyitsik,101.0,23.0
 Arizona,Houck,1152.0,566.0
 Arizona,Central Heights-Midland City,3030.0,1291.0
 Arizona,Cornville,2708.0,1204.0
 Arizona,Corona de Tucson,7023.0,1658.0
 Arizona,Cottonwood,178.0,72.0
 Arizona,Cottonwood,11493.0,4722.0
 Arizona,Cowlic,90.0,51.0
 Arizona,Crozier,24.0,6.0
 Arizona,Crystal Beach,160.0,57.0
 Arizona,Cutter,64.0,13.0
 Arizona,Dateland,249.0,61.0
 Arizona,Deer Creek,204.0,87.0
 Arizona,Jakes Corner,41.0,30.0
 Arizona,Indian Wells,212.0,112.0
 Arizona,Icehouse Canyon,736.0,343.0
 Arizona,Haigler Creek,27.0,20.0
 Arizona,Haivana Nakya,203.0,54.0
 Arizona,Hard Rock,80.0,39.0
 Arizona,Hayden,600.0,240.0
 Arizona,Heber-Overgaard,2594.0,1335.0
 Arizona,Hunter Creek,0.0,0.0
 Arizona,Hondah,1118.0,249.0
 Arizona,Hotevilla-Bacavi,1091.0,387.0
 Arizona,Cornfields,300.0,139.0
 Arizona,Cordes Lakes,2642.0,1269.0
 Arizona,Copper Hill,18.0,0.0
 Arizona,Coolidge,11973.0,4201.0
 Arizona,Chandler,250202.0,52870.0
 Arizona,Charco,16.0,5.0
 Arizona,Chiawuli Tak,42.0,12.0
 Arizona,Chilchinbito,839.0,380.0
 Arizona,Chinle,4947.0,1528.0
 Arizona,Chino Valley,10961.0,4409.0
 Arizona,Chloride,182.0,170.0
 Arizona,Christopher Creek,37.0,32.0
 Arizona,Chuichu,221.0,30.0
 Arizona,Cibecue,1848.0,637.0
 Arizona,Huachuca City,2160.0,629.0
 Arizona,Cibola,393.0,141.0
 Arizona,Citrus Park,4451.0,1206.0
 Arizona,Clacks Canyon,113.0,48.0
 Arizona,Clarkdale,4132.0,1974.0
 Arizona,Claypool,1843.0,654.0
 Arizona,Clay Springs,503.0,174.0
 Arizona,Clifton,3500.0,893.0
 Arizona,Colorado City,4808.0,1088.0
 Arizona,Comobabi,49.0,0.0
 Arizona,Concho,238.0,111.0
 Arizona,Congress,1255.0,857.0
 Arizona,Cienega Springs,1798.0,958.0
 Arizona,Holbrook,4993.0,1546.0
 Arizona,Bylas,1834.0,496.0
 Arizona,Yucca,69.0,42.0
 Arizona,Mammoth,1532.0,609.0
 Arizona,Maish Vaya,133.0,26.0
 Arizona,McNeal,274.0,103.0
 Arizona,McNary,634.0,155.0
 Arizona,McConnico,0.0,0.0
 Arizona,Lupton,3.0,0.0
 Arizona,Many Farms,1667.0,464.0
 Arizona,Lukachukai,1803.0,849.0
 Arizona,Lower Santan Village,688.0,177.0
 Arizona,Littletown,436.0,126.0
 Arizona,Littlefield,228.0,104.0
 Arizona,Litchfield Park,5253.0,1819.0
 Arizona,Linden,2536.0,1004.0
 Arizona,Leupp,1059.0,362.0
 Arizona,Low Mountain,750.0,289.0
 Arizona,Marana,38280.0,11225.0
 Arizona,Maricopa,45748.0,12120.0
 Arizona,Maricopa Colony,746.0,186.0
 Arizona,Morenci,1649.0,300.0
 Arizona,Mojave Ranch Estates,41.0,13.0
 Arizona,Mohave Valley,2983.0,1090.0
 Arizona,Moenkopi,1114.0,472.0
 Arizona,Moccasin,55.0,55.0
 Arizona,Miracle Valley,515.0,237.0
 Arizona,Miami,2052.0,714.0
 Arizona,Mesquite Creek,508.0,353.0
 Arizona,Mescal,1652.0,818.0
 Arizona,Mesa del Caballo,705.0,226.0
 Arizona,Mesa,458860.0,135116.0
 Arizona,Meadview,677.0,498.0
 Arizona,Mead Ranch,28.0,13.0
 Arizona,Mayer,1269.0,579.0
 Arizona,Martinez Lake,54.0,9.0
 Arizona,LeChee,1542.0,312.0
 Arizona,Youngtown,6405.0,2105.0
 Arizona,Lazy Y U,648.0,207.0
 Arizona,Lake of the Woods,4363.0,1407.0
 Arizona,Jerome,388.0,83.0
 Arizona,Jeddito,311.0,122.0
 Arizona,Morristown,97.0,60.0
 Arizona,Hackberry,94.0,62.0
 Arizona,Mountainaire,1219.0,140.0
 Arizona,Munds Park,660.0,463.0
 Arizona,Joseph City,1184.0,294.0
 Arizona,Naco,1013.0,315.0
 Arizona,Nelson,520.0,120.0
 Arizona,New Kingman-Butler,11859.0,4998.0
 Arizona,New River,15289.0,3898.0
 Arizona,Nogales,20601.0,6806.0
 Arizona,Nolic,0.0,0.0
 Arizona,Yuma,93812.0,27147.0
 Arizona,Nazlini,483.0,206.0
 Arizona,Kachina Village,2638.0,815.0
 Arizona,Kaibab,147.0,33.0
 Arizona,Kaibito,1611.0,516.0
 Arizona,Lake Montezuma,5970.0,2000.0
 Arizona,Lake Havasu City,53010.0,23990.0
 Arizona,Kykotsmovi Village,843.0,325.0
 Arizona,Ko Vaya,24.0,12.0
 Arizona,Komatke,1458.0,392.0
 Arizona,Kohls Ranch,103.0,71.0
 Arizona,Kohatk,21.0,21.0
 Arizona,Klagetoh,291.0,117.0
 Arizona,Kino Springs,247.0,56.0
 Arizona,Kingman,28511.0,11907.0
 Arizona,Kearny,2312.0,878.0
 Arizona,Keams Canyon,203.0,114.0
 Arizona,Kayenta,4702.0,1593.0
 Arizona,Katherine,103.0,57.0
 Arizona,Kaka,123.0,48.0
 Arizona,La Paz Valley,469.0,469.0
 Arizona,Gu Oidak,123.0,53.0
 Arizona,Cameron,1199.0,426.0
 Arizona,Greer,46.0,46.0
 Arizona,Verde Village,12532.0,4205.0
 Arizona,Vernon,36.0,0.0
 Arizona,Vicksburg,1043.0,536.0
 Arizona,Village of Oak Creek (Big Park),6336.0,3415.0
 Arizona,Wagon Wheel,1340.0,624.0
 Arizona,Wahak Hotrontk,126.0,40.0
 Arizona,Wall Lane,775.0,190.0
 Arizona,Walnut Creek,465.0,253.0
 Arizona,Ventana,96.0,51.0
 Arizona,Washington Park,124.0,76.0
 Arizona,Wellton Hills,229.0,57.0
 Arizona,Wenden,470.0,136.0
 Arizona,Wet Camp Village,333.0,147.0
 Arizona,Wheatfields,821.0,344.0
 Arizona,Whetstone,2926.0,977.0
 Arizona,Whispering Pines,198.0,58.0
 Arizona,Whitecone,930.0,354.0
 Arizona,White Hills,379.0,315.0
 Arizona,Wellton,2942.0,2113.0
 Arizona,Valle Vista,1988.0,1057.0
 Arizona,Valle,310.0,22.0
 Arizona,Valentine,68.0,39.0
 Arizona,Tonto Village,165.0,40.0
 Arizona,Topawa,268.0,85.0
 Arizona,Topock,14.0,14.0
 Arizona,Top-of-the-World,217.0,87.0
 Arizona,Toyei,0.0,0.0
 Arizona,Truxton,191.0,88.0
 Arizona,Tsaile,1198.0,480.0
 Arizona,Tubac,1249.0,721.0
 Arizona,Tuba City,9772.0,3052.0
 Arizona,Tucson,528374.0,163668.0
 Arizona,Tucson Estates,12079.0,5421.0
 Arizona,Tumacacori-Carmen,420.0,202.0
 Arizona,Turkey Creek,405.0,50.0
 Arizona,Tusayan,355.0,25.0
 Arizona,Upper Santan Village,470.0,251.0
 Arizona,Utting,120.0,70.0
 Arizona,Vail,11143.0,2900.0
 Arizona,Vaiva Vo,36.0,30.0
 Arizona,Valencia West,10331.0,2149.0
 Arizona,White Mountain Lake,2241.0,1022.0
 Arizona,Whiteriver,4766.0,1441.0
 Arizona,Why,184.0,98.0
 Arizona,Wickenburg,6620.0,3130.0
 Arizona,Peach Springs,1010.0,276.0
 Arizona,Peeples Valley,523.0,200.0
 Arizona,Peoria,163664.0,45354.0
 Arizona,Peridot,1687.0,423.0
 Arizona,Phoenix,1514208.0,396015.0
 Arizona,Picacho,296.0,149.0
 Arizona,Guadalupe,6012.0,1899.0
 Arizona,Pima,2440.0,731.0
 Arizona,Pimaco Two,435.0,270.0
 Arizona,Pinal,486.0,143.0
 Arizona,Pine,1147.0,626.0
 Arizona,Pinedale,588.0,237.0
 Arizona,Pine Lake,73.0,21.0
 Arizona,Pinetop Country Club,1635.0,945.0
 Arizona,Six Shooter Canyon,985.0,299.0
 Arizona,Snowflake,5604.0,1673.0
 Arizona,So-Hi,197.0,159.0
 Arizona,Solomon,260.0,90.0
 Arizona,Somerton,14845.0,3440.0
 Arizona,Payson,15248.0,7621.0
 Arizona,Sierra Vista Southeast,15128.0,5911.0
 Arizona,Paulden,4277.0,1670.0
 Arizona,Parks,1462.0,498.0
 Arizona,Wide Ruins,125.0,62.0
 Arizona,Wikieup,150.0,55.0
 Arizona,Wilhoit,912.0,565.0
 Arizona,Willcox,3639.0,1263.0
 Arizona,Williams,3065.0,962.0
 Arizona,Williamson,5531.0,3103.0
 Arizona,Willow Canyon,0.0,0.0
 Arizona,Willow Valley,872.0,500.0
 Arizona,Window Rock,3255.0,1364.0
 Arizona,Winkelman,327.0,152.0
 Arizona,Winslow,9530.0,3905.0
 Arizona,Winslow West,518.0,39.0
 Arizona,Wintersburg,97.0,20.0
 Arizona,Wittmann,456.0,142.0
 Arizona,Woodruff,132.0,33.0
 Arizona,Yarnell,543.0,387.0
 Arizona,York,881.0,307.0
 Arizona,Young,456.0,326.0
 Arizona,Cactus Flats,1356.0,424.0
 Arizona,Patagonia,708.0,293.0
 Arizona,Sierra Vista,44892.0,12382.0
 Arizona,Show Low,10768.0,3877.0
 Arizona,Shonto,546.0,178.0
 Arizona,Salome,1421.0,808.0
 Arizona,San Carlos,4314.0,1557.0
 Arizona,Sanders,606.0,206.0
 Arizona,San Jose,728.0,169.0
 Arizona,Burnside,543.0,174.0
 Arizona,Bullhead City,39424.0,16703.0
 Arizona,Buckshot,14.0,14.0
 Arizona,Buckeye,57165.0,19534.0
 Arizona,Bryce,72.0,18.0
 Arizona,Brenda,429.0,375.0
 Arizona,Bowie,366.0,160.0
 Arizona,Bouse,711.0,506.0
 Arizona,Bluewater,710.0,299.0
 Arizona,Blackwater,1247.0,523.0
 Arizona,Black Canyon City,2325.0,1335.0
 Arizona,Bitter Springs,443.0,153.0
 Arizona,Bisbee,5415.0,2325.0
 Arizona,Beyerville,286.0,71.0
 Arizona,Benson,5013.0,2615.0
 Arizona,St. Michaels,1483.0,574.0
 Arizona,Beaver Valley,175.0,95.0
 Arizona,St. Johns,633.0,219.0
 Arizona,Parker Strip,572.0,336.0
 Arizona,Tolleson,6806.0,2464.0
 Arizona,Tombstone,1510.0,743.0
 Arizona,Tonalea,331.0,108.0
 Arizona,Tonopah,19.0,0.0
 Arizona,Tonto Basin,1394.0,809.0
 Arizona,North Fork,1701.0,365.0
 Arizona,Nutrioso,74.0,46.0
 Arizona,Oak Springs,83.0,26.0
 Arizona,Oatman,120.0,84.0
 Arizona,Oljato-Monument Valley,250.0,84.0
 Arizona,Oracle,3756.0,1789.0
 Arizona,Orange Grove Mobile Manor,685.0,458.0
 Arizona,Oro Valley,41965.0,17001.0
 Arizona,Oxbow Estates,103.0,22.0
 Arizona,Padre Ranchitos,142.0,26.0
 Arizona,Page,7429.0,1456.0
 Arizona,Palominas,453.0,118.0
 Arizona,Paradise Valley,13477.0,5205.0
 Arizona,Parker,3068.0,815.0
 Arizona,St. Johns,3512.0,1295.0
 Arizona,Sonoita,958.0,399.0
 Arizona,Beaver Dam,1622.0,934.0
 Arizona,Bagdad,1913.0,315.0
 Arizona,Aguila,1066.0,171.0
 Arizona,San Luis,30658.0,9995.0
 Arizona,San Manuel,4028.0,1203.0
 Arizona,San Miguel,253.0,103.0
 Arizona,San Simon,131.0,45.0
 Arizona,Santa Cruz,0.0,0.0
 Arizona,San Tan Valley,87923.0,21476.0
 Arizona,Santa Rosa,562.0,244.0
 Arizona,Sawmill,633.0,335.0
 Arizona,Scenic,1699.0,461.0
 Arizona,Scottsdale,227471.0,70709.0
 Arizona,Seba Dalkai,115.0,72.0
 Arizona,Second Mesa,1296.0,530.0
 Arizona,Sedona,10204.0,4163.0
 Arizona,Sehili,119.0,50.0
 Arizona,Seligman,457.0,118.0
 Arizona,Sells,2160.0,786.0
 Arizona,Seven Mile,831.0,229.0
 Arizona,Shongopovi,997.0,374.0
 Arizona,Ajo,3886.0,1475.0
 Arizona,Bear Flat,9.0,9.0
 Arizona,Ak Chin,33.0,19.0
 Arizona,Alamo Lake,4.0,4.0
 Arizona,Aztec,2.0,0.0
 Arizona,Avra Valley,4736.0,1887.0
 Arizona,Avondale,78872.0,17983.0
 Arizona,Avenue B and C,3798.0,1437.0
 Arizona,Ash Fork,650.0,313.0
 Arizona,Arlington,77.0,54.0
 Arizona,Arizona Village,929.0,384.0
 Arizona,Arizona City,8969.0,2819.0
 Arizona,Arivaca Junction,868.0,140.0
 Arizona,Arivaca,587.0,459.0
 Arizona,Apache Junction,36586.0,17157.0
 Arizona,Anthem,22995.0,6112.0
 Arizona,Antares,113.0,74.0
 Arizona,Anegam,79.0,32.0
 Arizona,Amado,165.0,68.0
 Arizona,Alpine,95.0,43.0
 Arizona,Ali Molina,131.0,19.0
 Arizona,Ali Chukson,108.0,82.0
 Arizona,Ali Chuk,149.0,74.0
 Arizona,Ak-Chin Village,1193.0,419.0
 Arizona,South Komelik,73.0,46.0
 Arizona,Picture Rocks,8666.0,2683.0
 Arizona,Springerville,1995.0,597.0
 Arizona,East Fork,709.0,320.0
 Arizona,Rock House,14.0,14.0
 Arizona,Rock Point,525.0,203.0
 Arizona,Roosevelt,61.0,41.0
 Arizona,Rough Rock,553.0,191.0
 Arizona,Round Rock,882.0,328.0
 Arizona,Round Valley,599.0,198.0
 Arizona,Rye,88.0,60.0
 Arizona,Sacate Village,135.0,71.0
 Arizona,Sacaton,2667.0,1234.0
 Arizona,Sacaton Flats Village,422.0,165.0
 Arizona,Saddlebrooke,9790.0,7388.0
 Arizona,Safford,9636.0,3231.0
 Arizona,Sahuarita,25430.0,7284.0
 Arizona,St. David,1564.0,551.0
 Arizona,Cactus Forest,518.0,192.0
 Arizona,Campo Bonito,18.0,0.0
 Arizona,Camp Verde,11008.0,4687.0
 Arizona,Cane Beds,569.0,157.0
 Arizona,Canyon Day,1310.0,434.0
 Arizona,Carefree,3491.0,2216.0
 Arizona,Carrizo,208.0,68.0
 Arizona,Casa Blanca,1623.0,644.0
 Arizona,Casa Grande,49796.0,17207.0
 Arizona,Casas Adobes,68862.0,20532.0
 Arizona,Eagar,4930.0,1280.0
 Arizona,Duncan,683.0,342.0
 Arizona,Dudleyville,336.0,145.0
 Arizona,Drysdale,223.0,33.0
 Arizona,Tempe,169816.0,45128.0
 Arizona,Thatcher,4935.0,1702.0
 Arizona,Theba,102.0,14.0
 Arizona,Three Points,5033.0,2228.0
 Arizona,Tolani Lake,344.0,80.0
 Arizona,Pinetop-Lakeside,4306.0,1917.0
 Arizona,Pinion Pines,248.0,80.0
 Arizona,Pinon,836.0,304.0
 Arizona,Pirtleville,1794.0,666.0
 Arizona,Pisinemo,447.0,167.0
 Arizona,South Tucson,5686.0,1758.0
 Arizona,Prescott,40700.0,20307.0
 Arizona,Catalina,7456.0,2780.0
 Arizona,Prescott Valley,40258.0,14553.0
 Arizona,Queen Creek,30143.0,6228.0
 Arizona,Queen Valley,689.0,549.0
 Arizona,Rainbow City,1102.0,326.0
 Arizona,Rancho Mesa Verde,619.0,225.0
 Arizona,Red Mesa,222.0,85.0
 Arizona,Red Rock CDP (Apache County),223.0,118.0
 Arizona,Red Rock CDP (Pinal County),2169.0,391.0
 Arizona,Rillito,297.0,56.0
 Arizona,Rincon Valley,5103.0,1324.0
 Arizona,Rio Rico,18760.0,5716.0
 Arizona,Rio Verde,2114.0,1649.0
 Arizona,Dripping Springs,103.0,52.0
 Arizona,Quartzsite,3665.0,2910.0
 Arizona,Catalina Foothills,50940.0,19903.0
 Arizona,Cave Creek,5122.0,2093.0
 Arizona,Cedar Creek,416.0,115.0
 Arizona,Fort Mohave,13686.0,5490.0
 Arizona,Fort Thomas,481.0,104.0
 Arizona,Fortuna Foothills,27487.0,14776.0
 Arizona,Fort Valley,1105.0,376.0
 Arizona,Fountain Hills,23322.0,9635.0
 Arizona,Franklin,34.0,14.0
 Arizona,Fredonia,1688.0,424.0
 Arizona,Freedom Acres,57.0,46.0
 Arizona,Gadsden,579.0,146.0
 Arizona,Ganado,1007.0,369.0
 Arizona,Geronimo Estates,160.0,18.0
 Arizona,Gila Bend,1725.0,548.0
 Arizona,Fort Defiance,4005.0,1732.0
 Arizona,Gila Crossing,748.0,230.0
 Arizona,Gisela,652.0,334.0
 Arizona,Glendale,234844.0,65170.0
 Arizona,Globe,7430.0,2435.0
 Arizona,Gold Canyon,9597.0,5984.0
 Arizona,Golden Shores,1460.0,785.0
 Arizona,Golden Valley,8946.0,4942.0
 Arizona,Goodyear,72880.0,23157.0
 Arizona,Goodyear Village,407.0,196.0
 Arizona,Grand Canyon Village,1504.0,148.0
 Arizona,Grand Canyon West,0.0,0.0
 Arizona,Greasewood,519.0,166.0
 Arizona,Green Valley,22419.0,18282.0
 Arizona,Gilbert,230781.0,45493.0
 Arizona,Tees Toh,445.0,180.0
 Arizona,Fort Apache,135.0,16.0
