State,City,Population,Never Married,Married,Divorced,Separated,Widowed
 Colorado,Laporte,2497.0,480.0,1402.0,220.0,24.0,132.0
 Colorado,Lamar,7744.0,1785.0,3079.0,658.0,171.0,385.0
 Colorado,Lakewood,147836.0,39867.0,55955.0,17989.0,2096.0,7061.0
 Colorado,Lakeside,5.0,4.0,0.0,1.0,0.0,0.0
 Colorado,Lake City,354.0,33.0,208.0,32.0,4.0,29.0
 Colorado,La Junta Gardens,25.0,0.0,25.0,0.0,0.0,0.0
 Colorado,Erie,19948.0,2877.0,10346.0,1151.0,84.0,389.0
 Colorado,La Jara,713.0,173.0,278.0,65.0,6.0,70.0
 Colorado,La Salle,2571.0,435.0,1120.0,222.0,8.0,77.0
 Colorado,Laird,30.0,0.0,18.0,6.0,0.0,6.0
 Colorado,Kremmling,2090.0,603.0,831.0,187.0,8.0,56.0
 Colorado,Kittredge,1324.0,226.0,507.0,290.0,0.0,0.0
 Colorado,Kit Carson,263.0,58.0,96.0,15.0,0.0,20.0
 Colorado,Kirk,102.0,5.0,54.0,31.0,0.0,6.0
 Colorado,Kiowa,859.0,147.0,386.0,92.0,19.0,40.0
 Colorado,Kim,61.0,14.0,29.0,8.0,0.0,6.0
 Colorado,Keystone,1067.0,428.0,439.0,183.0,0.0,17.0
 Colorado,Kersey,1585.0,360.0,685.0,90.0,14.0,64.0
 Colorado,Ken Caryl,33021.0,6975.0,15436.0,3640.0,261.0,756.0
 Colorado,Lafayette,26430.0,6204.0,11296.0,2825.0,218.0,816.0
 Colorado,Las Animas,1813.0,251.0,687.0,211.0,19.0,283.0
 Colorado,La Veta,729.0,117.0,377.0,87.0,9.0,52.0
 Colorado,Lazy Acres,977.0,98.0,464.0,194.0,19.0,48.0
 Colorado,Cedaredge,2272.0,434.0,895.0,286.0,49.0,191.0
 Colorado,Centennial,106604.0,21223.0,51502.0,9221.0,765.0,3526.0
 Colorado,Center,2105.0,519.0,738.0,232.0,88.0,44.0
 Colorado,Central City,771.0,277.0,187.0,120.0,22.0,46.0
 Colorado,Chacra,544.0,121.0,251.0,17.0,0.0,20.0
 Colorado,Cheraw,175.0,17.0,69.0,44.0,6.0,12.0
 Colorado,Cherry Creek,12087.0,2449.0,5607.0,913.0,204.0,302.0
 Colorado,Louisville,19548.0,3901.0,9599.0,1588.0,63.0,746.0
 Colorado,Longmont,89814.0,20429.0,36411.0,9276.0,1102.0,3259.0
 Colorado,Lone Tree,12462.0,2767.0,5969.0,883.0,71.0,258.0
 Colorado,Loma,1254.0,243.0,668.0,167.0,0.0,28.0
 Colorado,Log Lane Village,1003.0,170.0,439.0,96.0,15.0,46.0
 Colorado,Loghill Village,452.0,62.0,332.0,5.0,0.0,34.0
 Colorado,Lochbuie,5222.0,894.0,1976.0,583.0,20.0,145.0
 Colorado,Littleton,44553.0,10494.0,18529.0,5571.0,434.0,2141.0
 Colorado,Lincoln Park,3222.0,412.0,1682.0,331.0,13.0,325.0
 Colorado,Limon,1425.0,235.0,661.0,192.0,8.0,54.0
 Colorado,Leyner,30.0,0.0,30.0,0.0,0.0,0.0
 Colorado,Lewis,391.0,10.0,172.0,13.0,0.0,27.0
 Colorado,Leadville North,1815.0,265.0,829.0,265.0,43.0,49.0
 Colorado,Leadville,2595.0,664.0,988.0,365.0,56.0,113.0
 Colorado,Keenesburg,1319.0,269.0,524.0,175.0,9.0,82.0
 Colorado,Cotopaxi,7.0,0.0,0.0,7.0,0.0,0.0
 Colorado,Julesburg,1218.0,235.0,479.0,158.0,30.0,80.0
 Colorado,Johnson Village,224.0,20.0,78.0,55.0,11.0,6.0
 Colorado,Hayden,1819.0,482.0,721.0,227.0,21.0,52.0
 Colorado,Haxtun,1005.0,167.0,424.0,111.0,6.0,62.0
 Colorado,Cherry Hills Village,6329.0,779.0,3589.0,209.0,15.0,163.0
 Colorado,Cimarron Hills,16746.0,3612.0,6750.0,1579.0,137.0,516.0
 Colorado,City of Creede,189.0,31.0,74.0,41.0,10.0,30.0
 Colorado,Clifton,20079.0,4515.0,7394.0,2360.0,366.0,838.0
 Colorado,Coal Creek,1894.0,363.0,1071.0,233.0,16.0,78.0
 Colorado,Coal Creek,335.0,37.0,206.0,23.0,3.0,16.0
 Colorado,Coaldale,364.0,33.0,124.0,93.0,0.0,15.0
 Colorado,Heeney,251.0,137.0,39.0,55.0,0.0,20.0
 Colorado,Cokedale,140.0,14.0,47.0,19.0,4.0,15.0
 Colorado,Colona,0.0,0.0,0.0,0.0,0.0,0.0
 Colorado,Colorado City,2249.0,309.0,1212.0,191.0,24.0,36.0
 Colorado,Colorado Springs,442040.0,104301.0,179709.0,45649.0,6926.0,16349.0
 Colorado,Columbine,24709.0,4484.0,12208.0,2116.0,190.0,1196.0
 Colorado,Columbine Valley,1164.0,173.0,751.0,25.0,3.0,40.0
 Colorado,Comanche Creek,375.0,19.0,248.0,23.0,0.0,8.0
 Colorado,Commerce City,50346.0,10521.0,19043.0,4163.0,501.0,1479.0
 Colorado,Conejos,76.0,0.0,39.0,17.0,0.0,0.0
 Colorado,Copper Mountain,268.0,77.0,53.0,60.0,0.0,0.0
 Colorado,Collbran,646.0,325.0,167.0,47.0,1.0,35.0
 Colorado,Hidden Lake,0.0,0.0,0.0,0.0,0.0,0.0
 Colorado,Highlands Ranch,104432.0,16521.0,51063.0,7786.0,460.0,2087.0
 Colorado,Hillrose,280.0,61.0,124.0,22.0,9.0,20.0
 Colorado,Joes,45.0,3.0,32.0,1.0,0.0,1.0
 Colorado,Jansen,131.0,8.0,97.0,16.0,0.0,10.0
 Colorado,Jamestown,256.0,75.0,105.0,30.0,2.0,4.0
 Colorado,Jackson Lake,178.0,27.0,101.0,23.0,0.0,7.0
 Colorado,Inverness,1109.0,340.0,531.0,179.0,0.0,26.0
 Colorado,Indian Hills,1380.0,342.0,585.0,130.0,0.0,0.0
 Colorado,Iliff,212.0,36.0,88.0,25.0,5.0,6.0
 Colorado,Ignacio,887.0,158.0,366.0,117.0,21.0,45.0
 Colorado,Idledale,282.0,69.0,135.0,25.0,0.0,0.0
 Colorado,Idalia,45.0,8.0,25.0,0.0,0.0,2.0
 Colorado,Idaho Springs,1996.0,455.0,734.0,318.0,47.0,90.0
 Colorado,Hugo,670.0,145.0,222.0,68.0,13.0,100.0
 Colorado,Hudson,2138.0,641.0,683.0,307.0,75.0,97.0
 Colorado,Howard,794.0,70.0,561.0,68.0,19.0,33.0
 Colorado,Hot Sulphur Springs,772.0,93.0,299.0,128.0,17.0,34.0
 Colorado,Hotchkiss,932.0,155.0,338.0,135.0,12.0,78.0
 Colorado,Hooper,55.0,3.0,25.0,19.0,0.0,8.0
 Colorado,Holyoke,2185.0,282.0,1047.0,164.0,15.0,178.0
 Colorado,Holly Hills,2560.0,531.0,1174.0,305.0,31.0,88.0
 Colorado,Holly,882.0,149.0,386.0,59.0,2.0,69.0
 Colorado,Hoehne,128.0,37.0,57.0,4.0,0.0,9.0
 Colorado,Johnstown,12818.0,1747.0,6750.0,607.0,62.0,267.0
 Colorado,Cheyenne Wells,909.0,217.0,383.0,80.0,12.0,69.0
 Colorado,Evans,20308.0,4497.0,7639.0,1652.0,340.0,452.0
 Colorado,Williamsburg,680.0,105.0,313.0,63.0,5.0,27.0
 Colorado,Seven Hills,83.0,0.0,67.0,16.0,0.0,0.0
 Colorado,Windsor,20455.0,3333.0,10210.0,1671.0,169.0,535.0
 Colorado,Winter Park,578.0,233.0,213.0,70.0,0.0,0.0
 Colorado,Wolcott,0.0,0.0,0.0,0.0,0.0,0.0
 Colorado,Woodland Park,7155.0,1306.0,3585.0,819.0,23.0,115.0
 Colorado,Woodmoor,8427.0,1278.0,4930.0,252.0,30.0,143.0
 Colorado,Woody Creek,276.0,86.0,122.0,42.0,0.0,0.0
 Colorado,Wray,2714.0,395.0,871.0,351.0,67.0,212.0
 Colorado,Yampa,417.0,73.0,194.0,55.0,1.0,10.0
 Colorado,Yuma,3601.0,694.0,1792.0,268.0,0.0,316.0
 Colorado,Wiley,350.0,77.0,134.0,61.0,9.0,12.0
 Colorado,Stonegate,9264.0,1565.0,3948.0,960.0,44.0,89.0
 Colorado,Steamboat Springs,12148.0,4370.0,4277.0,1341.0,140.0,342.0
 Colorado,Starkville,31.0,0.0,18.0,4.0,0.0,7.0
 Colorado,Springfield,1392.0,258.0,561.0,144.0,46.0,136.0
 Colorado,South Fork,589.0,59.0,351.0,30.0,2.0,24.0
 Colorado,Southern Ute,156.0,24.0,81.0,17.0,0.0,7.0
 Colorado,Snyder,145.0,19.0,102.0,0.0,0.0,0.0
 Colorado,Snowmass Village,2865.0,1205.0,922.0,331.0,0.0,46.0
 Colorado,Smeltertown,174.0,90.0,49.0,35.0,0.0,0.0
 Colorado,Simla,555.0,117.0,212.0,65.0,11.0,41.0
 Colorado,Silverton,552.0,171.0,210.0,63.0,0.0,52.0
 Colorado,Sterling,14046.0,4606.0,4599.0,1652.0,216.0,691.0
 Colorado,Silverthorne,4117.0,728.0,2142.0,318.0,0.0,107.0
 Colorado,Wiggins,1054.0,167.0,561.0,52.0,9.0,52.0
 Colorado,West Pleasant View,3830.0,1182.0,1386.0,505.0,73.0,103.0
 Colorado,Two Buttes,63.0,4.0,27.0,21.0,0.0,0.0
 Colorado,Upper Bear Creek,1143.0,99.0,845.0,27.0,0.0,0.0
 Colorado,Vail,5321.0,2616.0,1591.0,464.0,30.0,101.0
 Colorado,Valdez,18.0,4.0,5.0,6.0,0.0,3.0
 Colorado,Valmont,104.0,10.0,42.0,39.0,0.0,0.0
 Colorado,Vernon,10.0,0.0,10.0,0.0,0.0,0.0
 Colorado,Victor,374.0,75.0,176.0,75.0,6.0,20.0
 Colorado,Vilas,214.0,30.0,45.0,24.0,14.0,0.0
 Colorado,Vineland,166.0,7.0,63.0,36.0,10.0,0.0
 Colorado,Vona,45.0,6.0,20.0,8.0,1.0,6.0
 Colorado,Wheat Ridge,30863.0,7690.0,11420.0,4392.0,535.0,2107.0
 Colorado,Walden,535.0,98.0,240.0,51.0,5.0,51.0
 Colorado,Walsh,618.0,73.0,298.0,57.0,9.0,75.0
 Colorado,Ward,115.0,23.0,54.0,14.0,0.0,5.0
 Colorado,Watkins,492.0,143.0,200.0,95.0,11.0,11.0
 Colorado,Welby,16408.0,4305.0,5209.0,1754.0,408.0,623.0
 Colorado,Weldona,104.0,8.0,65.0,19.0,0.0,2.0
 Colorado,Wellington,6934.0,1061.0,3148.0,557.0,69.0,121.0
 Colorado,Westcliffe,440.0,94.0,182.0,82.0,2.0,19.0
 Colorado,Westcreek,117.0,4.0,80.0,20.0,0.0,0.0
 Colorado,Westminster,110598.0,26544.0,45789.0,11689.0,1228.0,3878.0
 Colorado,Weston,51.0,23.0,12.0,3.0,3.0,5.0
 Colorado,Walsenburg,2930.0,931.0,723.0,426.0,71.0,269.0
 Colorado,Silver Plume,239.0,64.0,94.0,39.0,2.0,16.0
 Colorado,Silver Cliff,789.0,215.0,268.0,96.0,9.0,38.0
 Colorado,Silt,2976.0,644.0,1289.0,216.0,19.0,63.0
 Colorado,Rock Creek Park,20.0,0.0,10.0,0.0,0.0,0.0
 Colorado,Rockvale,475.0,66.0,210.0,37.0,0.0,50.0
 Colorado,Rocky Ford,3877.0,1017.0,1259.0,453.0,50.0,399.0
 Colorado,Rollinsville,15.0,0.0,0.0,15.0,0.0,0.0
 Colorado,Romeo,337.0,106.0,110.0,31.0,5.0,18.0
 Colorado,Roxborough Park,9859.0,1167.0,5530.0,423.0,4.0,214.0
 Colorado,Rye,209.0,27.0,107.0,27.0,0.0,13.0
 Colorado,Saddle Ridge,64.0,9.0,47.0,0.0,0.0,0.0
 Colorado,Saguache,536.0,112.0,211.0,86.0,19.0,35.0
 Colorado,St. Ann Highlands,350.0,64.0,208.0,27.0,0.0,0.0
 Colorado,Rifle,9451.0,1870.0,4149.0,634.0,68.0,250.0
 Colorado,St. Mary's,291.0,25.0,152.0,0.0,0.0,0.0
 Colorado,Salt Creek,662.0,244.0,164.0,76.0,17.0,49.0
 Colorado,San Acacio,14.0,0.0,0.0,14.0,0.0,0.0
 Colorado,Sanford,918.0,135.0,449.0,44.0,11.0,48.0
 Colorado,San Luis,642.0,167.0,213.0,76.0,25.0,34.0
 Colorado,Sawpit,30.0,0.0,24.0,0.0,0.0,0.0
 Colorado,Security-Widefield,34836.0,6567.0,15547.0,2913.0,421.0,1191.0
 Colorado,Sedalia,131.0,7.0,46.0,52.0,0.0,9.0
 Colorado,Sedgwick,155.0,22.0,61.0,34.0,6.0,16.0
 Colorado,Segundo,153.0,10.0,63.0,10.0,9.0,11.0
 Colorado,Seibert,182.0,33.0,81.0,36.0,3.0,13.0
 Colorado,Salida,5373.0,915.0,2271.0,954.0,39.0,402.0
 Colorado,Ridgway,898.0,168.0,388.0,158.0,3.0,29.0
 Colorado,Rico,199.0,49.0,48.0,51.0,4.0,11.0
 Colorado,Redvale,171.0,46.0,72.0,24.0,10.0,6.0
 Colorado,Sherrelwood,19209.0,5078.0,6330.0,2043.0,366.0,950.0
 Colorado,Sheridan Lake,85.0,11.0,19.0,14.0,0.0,0.0
 Colorado,Sheridan,5912.0,1841.0,1623.0,889.0,173.0,249.0
 Colorado,Shaw Heights,4760.0,1494.0,1775.0,478.0,63.0,190.0
 Colorado,Phippsburg,139.0,0.0,83.0,49.0,0.0,0.0
 Colorado,Piedra,61.0,0.0,54.0,0.0,0.0,0.0
 Colorado,Pierce,946.0,200.0,456.0,126.0,6.0,24.0
 Colorado,Pine Brook Hill,1263.0,190.0,710.0,72.0,0.0,13.0
 Colorado,Pitkin,104.0,17.0,54.0,10.0,0.0,0.0
 Colorado,Platteville,2574.0,498.0,1136.0,306.0,10.0,75.0
 Colorado,Poncha Springs,1172.0,345.0,477.0,164.0,0.0,15.0
 Colorado,Ponderosa Park,3211.0,701.0,1697.0,264.0,0.0,111.0
 Colorado,Portland,168.0,8.0,84.0,59.0,0.0,0.0
 Colorado,Pritchett,130.0,16.0,86.0,8.0,5.0,12.0
 Colorado,Pueblo,108073.0,29653.0,35324.0,13525.0,1812.0,6570.0
 Colorado,Pueblo West,30440.0,5839.0,14226.0,2807.0,250.0,1010.0
 Colorado,Ramah,72.0,13.0,35.0,11.0,3.0,5.0
 Colorado,Rangely,2322.0,466.0,1091.0,142.0,0.0,57.0
 Colorado,Raymer (New Raymer),88.0,22.0,38.0,4.0,3.0,4.0
 Colorado,Red Cliff,279.0,89.0,92.0,39.0,0.0,10.0
 Colorado,Red Feather Lakes,181.0,38.0,108.0,0.0,15.0,15.0
 Colorado,Redlands,10086.0,1447.0,5495.0,862.0,66.0,518.0
 Colorado,Redstone,26.0,11.0,0.0,15.0,0.0,0.0
 Colorado,Twin Lakes CDP (Lake County),140.0,21.0,90.0,19.0,0.0,10.0
 Colorado,Twin Lakes CDP (Adams County),6698.0,1888.0,2289.0,729.0,122.0,419.0
 Colorado,Severance,3448.0,482.0,1799.0,189.0,27.0,82.0
 Colorado,Trail Side,82.0,0.0,32.0,0.0,0.0,0.0
 Colorado,Stonewall Gap,41.0,0.0,28.0,10.0,0.0,3.0
 Colorado,Strasburg,3027.0,515.0,1327.0,210.0,49.0,104.0
 Colorado,Stratmoor,6035.0,1540.0,1821.0,849.0,162.0,229.0
 Colorado,Stratton,627.0,117.0,266.0,54.0,0.0,45.0
 Colorado,Sugar City,434.0,208.0,92.0,57.0,8.0,20.0
 Colorado,Sugarloaf,305.0,72.0,106.0,112.0,0.0,0.0
 Colorado,Sunshine,151.0,0.0,134.0,0.0,0.0,0.0
 Colorado,Superior,12815.0,2557.0,5950.0,913.0,73.0,221.0
 Colorado,Swink,659.0,177.0,207.0,60.0,8.0,37.0
 Colorado,Trinidad,8470.0,2086.0,3269.0,931.0,186.0,484.0
 Colorado,Tall Timber,217.0,11.0,153.0,0.0,13.0,13.0
 Colorado,Telluride,2019.0,983.0,487.0,302.0,0.0,0.0
 Colorado,The Pinery,11384.0,1870.0,6033.0,915.0,14.0,159.0
 Colorado,Thornton,127688.0,28760.0,51690.0,10502.0,1658.0,3443.0
 Colorado,Timnath,1204.0,139.0,668.0,23.0,0.0,18.0
 Colorado,Todd Creek,3879.0,507.0,2310.0,111.0,38.0,120.0
 Colorado,Towaoc,787.0,264.0,220.0,41.0,5.0,20.0
 Colorado,Towner,43.0,8.0,17.0,0.0,0.0,0.0
 Colorado,Tabernash,355.0,75.0,239.0,0.0,0.0,0.0
 Connecticut,South Woodstock,1155.0,240.0,461.0,169.0,0.0,102.0
 Connecticut,Southwood Acres,7731.0,1505.0,3740.0,666.0,37.0,395.0
 Connecticut,South Windham,1458.0,481.0,559.0,89.0,0.0,112.0
 Connecticut,Southport,1667.0,281.0,875.0,131.0,0.0,128.0
 Connecticut,South Coventry,1117.0,224.0,649.0,66.0,0.0,14.0
 Connecticut,Somers,1927.0,432.0,939.0,114.0,24.0,116.0
 Connecticut,Sharon,666.0,91.0,268.0,101.0,0.0,99.0
 Connecticut,Sherwood Manor,5457.0,1143.0,2507.0,437.0,103.0,404.0
 Connecticut,Shelton,40783.0,9432.0,18735.0,3487.0,270.0,2735.0
 Connecticut,Stafford Springs,5061.0,1472.0,1657.0,667.0,69.0,266.0
 Connecticut,Saybrook Manor,1103.0,253.0,494.0,178.0,7.0,43.0
 Connecticut,Salmon Brook,2676.0,504.0,1328.0,249.0,9.0,120.0
 Connecticut,Rockville,7459.0,2577.0,1751.0,952.0,138.0,419.0
 Connecticut,Simsbury Center,5926.0,1168.0,3019.0,333.0,35.0,280.0
 Connecticut,Stamford,126592.0,37033.0,48675.0,9962.0,2111.0,5313.0
 Connecticut,Tariffville,1272.0,344.0,454.0,160.0,7.0,51.0
 Connecticut,Storrs,15914.0,14459.0,722.0,176.0,17.0,315.0
 Connecticut,Bridgeport,147340.0,55909.0,38745.0,12475.0,3544.0,6216.0
 Connecticut,Bristol,60554.0,16754.0,22990.0,6642.0,502.0,3388.0
 Connecticut,Broad Brook,4504.0,874.0,1776.0,390.0,187.0,122.0
 Connecticut,Waterbury,109551.0,37518.0,30578.0,11085.0,2240.0,5170.0
 Connecticut,Wallingford Center,17710.0,5371.0,6562.0,2003.0,311.0,1099.0
 Connecticut,Trumbull,36571.0,7656.0,16855.0,2231.0,104.0,2185.0
 Connecticut,Stonington borough,971.0,265.0,381.0,166.0,6.0,76.0
 Connecticut,Torrington,35493.0,8616.0,14192.0,4546.0,559.0,2238.0
 Connecticut,Thompsonville,8878.0,3361.0,2248.0,1318.0,126.0,356.0
 Connecticut,Thomaston,1909.0,514.0,555.0,306.0,30.0,270.0
 Connecticut,Terryville,5180.0,1253.0,2252.0,583.0,41.0,298.0
 Connecticut,Terramuggus,862.0,125.0,613.0,16.0,0.0,13.0
 Connecticut,Suffield Depot,1468.0,457.0,514.0,119.0,0.0,92.0
 Connecticut,Stratford,52316.0,13648.0,22074.0,4661.0,347.0,3640.0
 Connecticut,Riverside,8592.0,1481.0,3898.0,497.0,100.0,364.0
 Connecticut,Ridgefield,7725.0,953.0,3741.0,569.0,31.0,446.0
 Connecticut,Orange,13946.0,2817.0,7068.0,641.0,73.0,853.0
 Connecticut,Putnam,7147.0,2035.0,2034.0,1100.0,146.0,385.0
 Connecticut,Noank,2133.0,439.0,1094.0,250.0,8.0,58.0
 Connecticut,Niantic,3005.0,745.0,1200.0,450.0,10.0,250.0
 Connecticut,Glastonbury Center,7409.0,1574.0,3003.0,873.0,144.0,466.0
 Connecticut,Glenville,2478.0,562.0,1143.0,174.0,78.0,151.0
 Connecticut,Greenwich,13499.0,3133.0,5810.0,1232.0,284.0,521.0
 Connecticut,Groton,9305.0,2840.0,3008.0,1177.0,164.0,340.0
 Connecticut,Norfolk,591.0,129.0,226.0,99.0,10.0,23.0
 Connecticut,Groton Long Point borough,510.0,43.0,360.0,29.0,2.0,30.0
 Connecticut,Hartford,124795.0,55816.0,24256.0,10800.0,3890.0,4476.0
 Connecticut,Lakeville,858.0,275.0,422.0,38.0,0.0,66.0
 Connecticut,Lake Pocotopaug,3313.0,775.0,1483.0,345.0,16.0,137.0
 Connecticut,Kensington,8824.0,1741.0,4278.0,746.0,7.0,530.0
 Connecticut,Jewett City borough,3472.0,994.0,851.0,550.0,2.0,162.0
 Connecticut,Higganum,1683.0,243.0,827.0,205.0,14.0,86.0
 Connecticut,Guilford Center,2476.0,652.0,923.0,509.0,18.0,72.0
 Connecticut,North Granby,1781.0,243.0,937.0,148.0,0.0,22.0
 Connecticut,North Grosvenor Dale,1707.0,354.0,767.0,97.0,13.0,129.0
 Connecticut,North Haven,23937.0,5220.0,11631.0,1524.0,138.0,1507.0
 Connecticut,Portland,5619.0,1467.0,2310.0,562.0,56.0,481.0
 Connecticut,Poquonock Bridge,1828.0,809.0,562.0,142.0,23.0,52.0
 Connecticut,Plantsville,1672.0,354.0,695.0,326.0,25.0,77.0
 Connecticut,Plainfield Village,2244.0,639.0,807.0,268.0,27.0,195.0
 Connecticut,Pemberwick,3935.0,1018.0,1652.0,398.0,10.0,191.0
 Connecticut,Pawcatuck,5242.0,1449.0,1768.0,684.0,59.0,362.0
 Connecticut,Oxoboxo River,3081.0,794.0,1191.0,271.0,66.0,302.0
 Connecticut,Branford Center,6015.0,1923.0,1960.0,854.0,37.0,448.0
 Connecticut,Old Saybrook Center,2139.0,315.0,986.0,268.0,0.0,153.0
 Connecticut,Old Mystic,3625.0,720.0,1818.0,225.0,46.0,188.0
 Connecticut,Old Greenwich,6764.0,1009.0,3226.0,296.0,19.0,134.0
 Connecticut,Georgetown,1845.0,241.0,817.0,317.0,0.0,74.0
 Connecticut,Norwich,40254.0,12445.0,12495.0,5198.0,669.0,2049.0
 Connecticut,Norwalk,87701.0,25726.0,34780.0,7869.0,930.0,4349.0
 Connecticut,Northwest Harwinton,3167.0,695.0,1610.0,273.0,33.0,62.0
 Connecticut,Quinebaug,1102.0,320.0,455.0,94.0,34.0,50.0
 Connecticut,Blue Hills,2872.0,1221.0,748.0,284.0,53.0,219.0
 Connecticut,Westbrook Center,2125.0,791.0,764.0,352.0,19.0,83.0
 Connecticut,Bethel,9731.0,2595.0,3832.0,1107.0,41.0,337.0
 Connecticut,Deep River Center,2417.0,648.0,892.0,328.0,0.0,75.0
 Connecticut,Darien,21392.0,3720.0,10303.0,815.0,96.0,632.0
 Connecticut,Danielson borough,4026.0,1244.0,1241.0,527.0,123.0,215.0
 Connecticut,Litchfield borough,1474.0,297.0,509.0,248.0,20.0,184.0
 Connecticut,Long Hill,4269.0,1230.0,1602.0,676.0,16.0,324.0
 Connecticut,Madison Center,2421.0,401.0,997.0,371.0,48.0,165.0
 Connecticut,Derby,12796.0,3997.0,4517.0,1125.0,76.0,713.0
 Connecticut,Manchester,30883.0,9841.0,9997.0,3453.0,331.0,1271.0
 Connecticut,Mashantucket,167.0,52.0,53.0,15.0,1.0,9.0
 Connecticut,Meriden,60439.0,19660.0,21517.0,5749.0,724.0,3067.0
 Connecticut,Middletown,47218.0,17369.0,15601.0,4737.0,459.0,2158.0
 Connecticut,Milford city (balance),51643.0,12443.0,22138.0,5741.0,400.0,2863.0
 Connecticut,Moodus,1212.0,237.0,667.0,37.0,0.0,86.0
 Connecticut,Moosup,3192.0,1018.0,1339.0,260.0,0.0,134.0
 Connecticut,Mansfield Center,1127.0,239.0,500.0,59.0,0.0,36.0
 Connecticut,Mystic,3981.0,892.0,1792.0,503.0,7.0,400.0
 Connecticut,Durham,2932.0,617.0,1374.0,225.0,0.0,170.0
 Connecticut,East Hampton,2643.0,406.0,1280.0,300.0,24.0,99.0
 Connecticut,Woodmont borough,1563.0,410.0,712.0,205.0,3.0,70.0
 Connecticut,Woodbury Center,1438.0,320.0,628.0,176.0,14.0,80.0
 Connecticut,Winsted,7753.0,2294.0,2928.0,1030.0,77.0,444.0
 Connecticut,Windsor Locks,12564.0,3174.0,5169.0,1444.0,319.0,648.0
 Connecticut,Wilton Center,712.0,239.0,173.0,158.0,10.0,27.0
 Connecticut,Falls Village,403.0,118.0,152.0,55.0,0.0,44.0
 Connecticut,East Brooklyn,1672.0,471.0,548.0,151.0,0.0,101.0
 Connecticut,Fenwick borough,81.0,7.0,66.0,4.0,0.0,4.0
 Connecticut,Willimantic,17411.0,8540.0,3547.0,1591.0,533.0,619.0
 Connecticut,Wethersfield,26510.0,6294.0,12147.0,2055.0,95.0,1594.0
 Connecticut,West Simsbury,2466.0,401.0,1344.0,127.0,9.0,186.0
 Connecticut,Essex Village,2196.0,254.0,1343.0,235.0,51.0,92.0
 Connecticut,East Haven,29104.0,7975.0,11198.0,3238.0,355.0,1848.0
 Connecticut,East Hartford,51137.0,16933.0,16004.0,5219.0,1276.0,2390.0
 Connecticut,Gales Ferry,824.0,168.0,371.0,48.0,13.0,57.0
 Connecticut,Bethlehem Village,1850.0,551.0,745.0,197.0,36.0,125.0
 Connecticut,Naugatuck borough,31722.0,8381.0,12638.0,2702.0,257.0,1871.0
 Connecticut,New Hartford Center,1557.0,513.0,436.0,249.0,0.0,65.0
 Connecticut,Canaan,1098.0,224.0,287.0,223.0,22.0,67.0
 Connecticut,Byram,4836.0,1178.0,2006.0,380.0,123.0,189.0
 Connecticut,Brooklyn,908.0,455.0,279.0,112.0,32.0,30.0
 Connecticut,Heritage Village,3934.0,271.0,1736.0,725.0,27.0,1007.0
 Connecticut,Westport,27343.0,4989.0,12981.0,1949.0,194.0,1013.0
 Connecticut,West Haven,55189.0,19339.0,16867.0,5745.0,621.0,2614.0
 Connecticut,Cannondale,117.0,27.0,39.0,22.0,0.0,0.0
 Connecticut,West Hartford,63288.0,15868.0,27106.0,4596.0,568.0,3733.0
 Connecticut,Wauregan,1428.0,297.0,470.0,95.0,44.0,64.0
 Connecticut,Watertown,2996.0,583.0,1492.0,339.0,0.0,135.0
 Connecticut,Waterford,2948.0,606.0,1155.0,411.0,38.0,242.0
 Connecticut,Ansonia,19035.0,5496.0,6646.0,1985.0,167.0,1066.0
 Connecticut,Baltic,1026.0,246.0,330.0,165.0,15.0,67.0
 Connecticut,Bantam borough,842.0,177.0,291.0,166.0,40.0,75.0
 Connecticut,Weatogue,3020.0,599.0,1626.0,163.0,34.0,56.0
 Connecticut,New Britain,72988.0,26696.0,20960.0,6354.0,1474.0,3292.0
 Connecticut,Canton Valley,1659.0,326.0,756.0,192.0,0.0,119.0
 Connecticut,Chester Center,1847.0,329.0,789.0,244.0,8.0,145.0
 Connecticut,New Haven,130612.0,58128.0,30159.0,10665.0,2019.0,5243.0
 Connecticut,Newington,30638.0,7867.0,13435.0,2748.0,227.0,1951.0
 Connecticut,New London,27423.0,12004.0,6541.0,2690.0,565.0,1281.0
 Connecticut,New Milford,6915.0,2303.0,2346.0,863.0,24.0,345.0
 Connecticut,New Preston,915.0,177.0,459.0,110.0,0.0,52.0
 Connecticut,Newtown borough,2009.0,382.0,957.0,164.0,12.0,84.0
 Connecticut,Cheshire Village,5730.0,969.0,2874.0,490.0,25.0,344.0
 Connecticut,Danbury,83476.0,25626.0,30901.0,7510.0,1074.0,4061.0
 Connecticut,Coventry Lake,3393.0,900.0,1396.0,513.0,82.0,33.0
 Connecticut,Cos Cob,6433.0,1436.0,2973.0,435.0,45.0,207.0
 Connecticut,Conning Towers Nautilus Park,9814.0,3481.0,3688.0,280.0,68.0,148.0
 Connecticut,Collinsville,3518.0,603.0,1675.0,497.0,34.0,198.0
 Connecticut,Colchester,4309.0,1030.0,1596.0,649.0,95.0,307.0
 Connecticut,Clinton,3498.0,920.0,1480.0,392.0,19.0,164.0
 Connecticut,Crystal Lake,2220.0,537.0,1048.0,145.0,0.0,82.0
 Connecticut,Oakville,9246.0,2428.0,3800.0,705.0,32.0,713.0
 Connecticut,Hazardville,4868.0,1266.0,2071.0,427.0,22.0,257.0
