State,City,Population,None,High School,Associates,Bachelors,Graduate
 Alabama,Mosses,1036.0,279.0,289.0,99.0,21.0,16.0
 Alabama,Morrison Crossroads,190.0,11.0,52.0,94.0,21.0,0.0
 Alabama,Morris,1737.0,183.0,365.0,404.0,180.0,79.0
 Alabama,Mooresville,78.0,11.0,2.0,10.0,28.0,14.0
 Alabama,Moores Mill,6591.0,389.0,1157.0,1693.0,649.0,425.0
 Alabama,Moody,12292.0,1027.0,2154.0,3469.0,1269.0,547.0
 Alabama,Montgomery,202967.0,18808.0,33469.0,37149.0,24917.0,15214.0
 Alabama,Montevallo,6549.0,477.0,1162.0,964.0,545.0,409.0
 Alabama,Monroeville,6265.0,677.0,1422.0,1124.0,411.0,189.0
 Alabama,Mobile,194669.0,16893.0,36550.0,40142.0,22628.0,12342.0
 Alabama,Minor,1334.0,104.0,441.0,257.0,77.0,56.0
 Alabama,Millry,565.0,50.0,171.0,95.0,19.0,24.0
 Alabama,Millport,1070.0,160.0,324.0,172.0,82.0,46.0
 Alabama,Millerville,216.0,46.0,83.0,28.0,0.0,0.0
 Alabama,Millbrook,14983.0,841.0,3195.0,3243.0,1626.0,784.0
 Alabama,Mignon,1088.0,189.0,343.0,210.0,10.0,10.0
 Alabama,Midway,583.0,139.0,128.0,48.0,13.0,5.0
 Alabama,Midland City,2151.0,279.0,438.0,439.0,153.0,41.0
 Alabama,Midfield,5284.0,330.0,1235.0,1245.0,385.0,162.0
 Alabama,Meridianville,6270.0,604.0,1168.0,1590.0,744.0,396.0
 Alabama,Mentone,390.0,41.0,91.0,106.0,50.0,39.0
 Alabama,Memphis,38.0,24.0,4.0,0.0,6.0,0.0
 Alabama,Lisman,613.0,125.0,96.0,110.0,21.0,29.0
 Alabama,Huguley,2373.0,341.0,727.0,426.0,86.0,68.0
 Alabama,Lipscomb,2275.0,425.0,512.0,453.0,50.0,27.0
 Alabama,Linden,2123.0,204.0,693.0,369.0,205.0,113.0
 Alabama,Ardmore,1419.0,218.0,407.0,227.0,65.0,60.0
 Alabama,Argo,4146.0,365.0,950.0,1068.0,232.0,310.0
 Alabama,Lakeview,133.0,6.0,34.0,30.0,3.0,5.0
 Alabama,La Fayette,2989.0,637.0,898.0,356.0,150.0,63.0
 Alabama,Ladonia,2840.0,305.0,815.0,656.0,125.0,51.0
 Alabama,Kinston,563.0,112.0,148.0,54.0,45.0,8.0
 Alabama,Kinsey,2275.0,344.0,482.0,459.0,97.0,48.0
 Alabama,Kimberly,2799.0,193.0,641.0,579.0,271.0,140.0
 Alabama,Killen,1177.0,106.0,258.0,262.0,128.0,67.0
 Alabama,Kennedy,412.0,58.0,127.0,117.0,12.0,19.0
 Alabama,Kellyton,248.0,45.0,79.0,18.0,1.0,14.0
 Alabama,Arab,8282.0,696.0,1706.0,1914.0,841.0,448.0
 Alabama,Kansas,186.0,41.0,42.0,36.0,0.0,3.0
 Alabama,Jemison,2627.0,378.0,761.0,380.0,85.0,99.0
 Alabama,Jasper,14186.0,1408.0,3197.0,3092.0,1077.0,832.0
 Alabama,Jacksonville,12372.0,725.0,1561.0,2193.0,1176.0,921.0
 Alabama,Jacksons' Gap,932.0,217.0,241.0,162.0,32.0,7.0
 Alabama,Jackson,5055.0,470.0,1511.0,819.0,305.0,203.0
 Alabama,Ivalee,690.0,121.0,189.0,156.0,38.0,22.0
 Alabama,Irondale,12398.0,1167.0,2476.0,2703.0,1807.0,1115.0
 Alabama,Indian Springs Village,2505.0,50.0,221.0,467.0,576.0,503.0
 Alabama,Ider,887.0,116.0,294.0,139.0,29.0,18.0
 Alabama,Hytop,422.0,78.0,141.0,37.0,8.0,1.0
 Alabama,Hurtsboro,487.0,89.0,141.0,88.0,42.0,0.0
 Alabama,Joppa,263.0,80.0,35.0,57.0,0.0,73.0
 Alabama,Anniston,22626.0,3222.0,4946.0,4424.0,1869.0,1525.0
 Alabama,Anderson,253.0,29.0,92.0,65.0,10.0,7.0
 Alabama,Andalusia,9058.0,1143.0,1959.0,1805.0,740.0,412.0
 Alabama,Lincoln,6391.0,586.0,1689.0,1598.0,524.0,296.0
 Alabama,Lillian,1256.0,30.0,208.0,517.0,87.0,43.0
 Alabama,Libertyville,146.0,25.0,49.0,17.0,12.0,7.0
 Alabama,Lexington,667.0,60.0,233.0,132.0,22.0,17.0
 Alabama,Level Plains,2181.0,130.0,492.0,671.0,151.0,48.0
 Alabama,Lester,143.0,11.0,52.0,26.0,5.0,6.0
 Alabama,Leroy,779.0,4.0,240.0,189.0,110.0,25.0
 Alabama,Leighton,859.0,174.0,260.0,131.0,28.0,27.0
 Alabama,Leesburg,1055.0,149.0,298.0,247.0,47.0,22.0
 Alabama,Leeds,11881.0,1033.0,2668.0,2458.0,1294.0,587.0
 Alabama,Langston,211.0,24.0,55.0,43.0,20.0,19.0
 Alabama,Lanett,6457.0,975.0,1694.0,1047.0,365.0,191.0
 Alabama,Lake View,2417.0,69.0,585.0,567.0,309.0,80.0
 Alabama,Abanda,52.0,41.0,0.0,11.0,0.0,0.0
 Alabama,Abbeville,2646.0,607.0,647.0,450.0,133.0,128.0
 Alabama,Adamsville,4454.0,649.0,1088.0,886.0,283.0,177.0
 Alabama,Addison,682.0,92.0,182.0,146.0,43.0,31.0
 Alabama,Akron,293.0,61.0,88.0,36.0,4.0,5.0
 Alabama,Alabaster,31905.0,2183.0,4906.0,6371.0,4672.0,2281.0
 Alabama,Albertville,21406.0,3734.0,4678.0,3522.0,1179.0,577.0
 Alabama,Alexander City,14787.0,2124.0,3185.0,2935.0,1029.0,430.0
 Alabama,Alexandria,3912.0,308.0,966.0,937.0,381.0,149.0
 Alabama,Aliceville,3727.0,577.0,940.0,498.0,168.0,61.0
 Alabama,Allgood,803.0,236.0,137.0,57.0,22.0,3.0
 Alabama,Altoona,808.0,189.0,225.0,123.0,18.0,16.0
 Alabama,Lineville,2549.0,369.0,617.0,520.0,74.0,79.0
 Alabama,Spring Garden,179.0,0.0,72.0,25.0,17.0,0.0
 Alabama,Ethelsville,99.0,14.0,34.0,14.0,5.0,5.0
 Alabama,Castleberry,543.0,105.0,160.0,127.0,39.0,5.0
 Alabama,Chatom,1006.0,194.0,218.0,211.0,98.0,86.0
 Alabama,Chelsea,11386.0,481.0,1528.0,2083.0,2585.0,716.0
 Alabama,Cherokee,850.0,108.0,194.0,165.0,62.0,35.0
 Alabama,Chickasaw,6005.0,730.0,1376.0,1111.0,218.0,188.0
 Alabama,Childersburg,5105.0,721.0,1284.0,1056.0,203.0,134.0
 Alabama,Choccolocco,2279.0,178.0,408.0,618.0,232.0,246.0
 Alabama,Chunchula,136.0,12.0,70.0,54.0,0.0,0.0
 Alabama,Citronelle,3886.0,465.0,1179.0,666.0,268.0,81.0
 Alabama,Clanton,8715.0,1481.0,2235.0,1607.0,679.0,391.0
 Alabama,Clay,9682.0,548.0,2305.0,2479.0,1250.0,455.0
 Alabama,Clayhatchee,441.0,49.0,95.0,134.0,34.0,21.0
 Alabama,Clayton,2947.0,959.0,716.0,455.0,103.0,41.0
 Alabama,Cleveland,1206.0,208.0,322.0,200.0,33.0,50.0
 Alabama,Clio,856.0,226.0,166.0,172.0,29.0,19.0
 Alabama,Coaling,1808.0,138.0,469.0,363.0,143.0,54.0
 Alabama,Coats Bend,1842.0,110.0,481.0,481.0,109.0,32.0
 Alabama,Coffeeville,383.0,65.0,101.0,46.0,11.0,7.0
 Alabama,Coker,819.0,62.0,298.0,138.0,50.0,25.0
 Alabama,Collinsville,2104.0,578.0,330.0,215.0,62.0,20.0
 Alabama,Colony,345.0,51.0,82.0,72.0,8.0,9.0
 Alabama,Columbia,680.0,104.0,171.0,178.0,35.0,7.0
 Alabama,Columbiana,4176.0,800.0,1254.0,583.0,314.0,171.0
 Alabama,Concord,2044.0,129.0,635.0,552.0,134.0,33.0
 Alabama,Coosada,1374.0,146.0,327.0,195.0,145.0,119.0
 Alabama,Cordova,2074.0,307.0,663.0,504.0,26.0,22.0
 Alabama,Cottondale,3702.0,607.0,785.0,737.0,166.0,128.0
 Alabama,Cottonwood,1438.0,234.0,412.0,271.0,43.0,29.0
 Alabama,County Line,187.0,26.0,84.0,43.0,5.0,3.0
 Alabama,Courtland,592.0,78.0,164.0,116.0,19.0,6.0
 Alabama,Centreville,2719.0,356.0,872.0,480.0,129.0,103.0
 Alabama,Centre,3570.0,618.0,882.0,788.0,225.0,144.0
 Alabama,Camp Hill,1051.0,146.0,297.0,96.0,63.0,22.0
 Alabama,Carbon Hill,1739.0,407.0,435.0,235.0,35.0,63.0
 Alabama,West End-Cobb Town,3790.0,824.0,934.0,676.0,86.0,63.0
 Alabama,West Jefferson,442.0,33.0,121.0,98.0,19.0,12.0
 Alabama,Westover,1239.0,126.0,270.0,231.0,126.0,101.0
 Alabama,West Point,626.0,61.0,181.0,175.0,28.0,19.0
 Alabama,White Hall,832.0,181.0,137.0,170.0,51.0,3.0
 Alabama,Whatley,0.0,0.0,0.0,0.0,0.0,0.0
 Alabama,White Plains,908.0,27.0,287.0,191.0,86.0,35.0
 Alabama,Wetumpka,7406.0,807.0,1853.0,1739.0,462.0,502.0
 Alabama,York,2652.0,417.0,711.0,427.0,153.0,116.0
 Alabama,Sterrett,575.0,175.0,186.0,88.0,24.0,14.0
 Alabama,Steele,945.0,156.0,274.0,232.0,39.0,33.0
 Alabama,Stapleton,1360.0,159.0,451.0,287.0,81.0,20.0
 Alabama,Standing Rock,48.0,17.0,20.0,7.0,0.0,0.0
 Alabama,Spruce Pine,146.0,29.0,0.0,57.0,0.0,38.0
 Alabama,Cowarts,2071.0,196.0,563.0,442.0,153.0,42.0
 Alabama,Yellow Bluff,186.0,41.0,47.0,13.0,7.0,0.0
 Alabama,Woodstock,1766.0,126.0,577.0,309.0,125.0,61.0
 Alabama,Woodland,222.0,21.0,45.0,56.0,20.0,12.0
 Alabama,Whitesboro,2139.0,202.0,506.0,472.0,70.0,42.0
 Alabama,Wilsonville,2163.0,179.0,576.0,492.0,160.0,80.0
 Alabama,Wilton,584.0,56.0,141.0,116.0,45.0,5.0
 Alabama,Winfield,4345.0,412.0,924.0,1049.0,509.0,219.0
 Alabama,Center Point,16797.0,1314.0,3339.0,3801.0,1256.0,506.0
 Alabama,Cedar Bluff,2017.0,300.0,396.0,427.0,112.0,122.0
 Alabama,Catherine,20.0,0.0,10.0,10.0,0.0,0.0
 Alabama,Carrollton,922.0,181.0,194.0,179.0,48.0,22.0
 Alabama,Carolina,285.0,26.0,89.0,70.0,20.0,8.0
 Alabama,Carlton,74.0,17.0,57.0,0.0,0.0,0.0
 Alabama,Carlisle-Rockledge,2910.0,493.0,702.0,560.0,28.0,50.0
 Alabama,Cardiff,30.0,6.0,5.0,5.0,3.0,3.0
 Alabama,Woodville,763.0,113.0,238.0,119.0,20.0,16.0
 Alabama,Creola,1842.0,192.0,450.0,398.0,163.0,28.0
 Alabama,Coffee Springs,264.0,42.0,57.0,68.0,16.0,8.0
 Alabama,Tuscumbia,8537.0,824.0,2080.0,1798.0,837.0,421.0
 Alabama,Tuscaloosa,94865.0,6596.0,13862.0,13620.0,10415.0,7589.0
 Alabama,Vernon,2202.0,274.0,592.0,373.0,134.0,72.0
 Alabama,Tuskegee,9218.0,782.0,1150.0,1602.0,692.0,541.0
 Alabama,Twin,415.0,71.0,142.0,73.0,6.0,25.0
 Alabama,Underwood-Petersville,3425.0,515.0,904.0,584.0,124.0,123.0
 Alabama,Union,269.0,50.0,87.0,48.0,12.0,13.0
 Alabama,Union Grove,81.0,5.0,25.0,20.0,7.0,3.0
 Alabama,Union Springs,3915.0,1130.0,660.0,441.0,113.0,289.0
 Alabama,Uniontown,2841.0,521.0,510.0,336.0,131.0,41.0
 Alabama,Uriah,278.0,43.0,100.0,66.0,28.0,28.0
 Alabama,West Blocton,1359.0,184.0,333.0,290.0,60.0,49.0
 Alabama,Weogufka,292.0,70.0,52.0,38.0,0.0,0.0
 Alabama,Wedowee,714.0,171.0,229.0,87.0,57.0,27.0
 Alabama,Webb,1287.0,210.0,435.0,232.0,37.0,41.0
 Alabama,Trussville,20351.0,521.0,3436.0,4449.0,3624.0,1957.0
 Alabama,Weaver,3072.0,361.0,627.0,909.0,243.0,104.0
 Alabama,Waterloo,143.0,28.0,26.0,34.0,16.0,2.0
 Alabama,Warrior,3191.0,306.0,1069.0,817.0,68.0,71.0
 Alabama,Valley,9444.0,952.0,2351.0,2137.0,626.0,224.0
 Alabama,Valley Grande,3912.0,361.0,815.0,900.0,271.0,221.0
 Alabama,Valley Head,587.0,108.0,163.0,125.0,30.0,18.0
 Alabama,Walnut Grove,910.0,167.0,172.0,135.0,44.0,11.0
 Alabama,Vance,1302.0,108.0,365.0,251.0,125.0,48.0
 Alabama,Waldo,246.0,44.0,97.0,25.0,10.0,6.0
 Alabama,Wadley,809.0,92.0,126.0,82.0,33.0,19.0
 Alabama,Vredenburgh,154.0,30.0,62.0,21.0,0.0,0.0
 Alabama,Vinegar Bend,214.0,43.0,19.0,30.0,29.0,0.0
 Alabama,Vincent,2032.0,319.0,579.0,415.0,89.0,16.0
 Alabama,Vina,335.0,105.0,76.0,55.0,10.0,0.0
 Alabama,Vandiver,1020.0,182.0,353.0,148.0,28.0,45.0
 Alabama,Waverly,266.0,56.0,58.0,44.0,17.0,41.0
 Alabama,Troy,18696.0,1588.0,2875.0,2005.0,1956.0,1347.0
 Alabama,Vestavia Hills,34116.0,652.0,2340.0,5143.0,8363.0,7346.0
 Alabama,Triana,578.0,79.0,152.0,95.0,77.0,22.0
 Alabama,Springville,4174.0,254.0,1115.0,683.0,534.0,278.0
 Alabama,Stevenson,2194.0,250.0,612.0,354.0,118.0,28.0
 Alabama,Stewartville,1956.0,371.0,591.0,343.0,45.0,63.0
 Alabama,Stockton,748.0,46.0,61.0,221.0,62.0,141.0
 Alabama,Sulligent,1956.0,368.0,555.0,336.0,84.0,71.0
 Alabama,Sumiton,2689.0,261.0,545.0,673.0,163.0,108.0
 Alabama,Summerdale,986.0,97.0,214.0,242.0,81.0,28.0
 Alabama,Susan Moore,731.0,128.0,173.0,163.0,23.0,24.0
 Alabama,Sweet Water,304.0,14.0,52.0,49.0,62.0,9.0
 Alabama,Sylacauga,12749.0,1437.0,2849.0,2518.0,949.0,479.0
 Alabama,Trinity,2239.0,98.0,540.0,602.0,218.0,104.0
 Alabama,Sylvan Springs,1729.0,172.0,556.0,442.0,91.0,51.0
 Alabama,Talladega,15931.0,2861.0,4091.0,2563.0,731.0,729.0
 Alabama,Talladega Springs,224.0,28.0,53.0,45.0,9.0,6.0
 Alabama,Sylvania,2119.0,215.0,551.0,383.0,96.0,67.0
 Alabama,Tarrant,6278.0,931.0,1656.0,1338.0,289.0,139.0
 Alabama,Taylor,2880.0,277.0,596.0,562.0,152.0,106.0
 Alabama,Theodore,5942.0,562.0,1531.0,1189.0,407.0,157.0
 Alabama,Trafford,601.0,82.0,237.0,80.0,21.0,8.0
 Alabama,Thomaston,268.0,21.0,76.0,61.0,26.0,13.0
 Alabama,Thomasville,4099.0,539.0,829.0,1074.0,432.0,194.0
 Alabama,Toxey,182.0,16.0,47.0,32.0,13.0,3.0
 Alabama,Town Creek,998.0,107.0,287.0,156.0,56.0,32.0
 Alabama,Tallassee,5380.0,403.0,1537.0,1092.0,341.0,253.0
 Alabama,Tillmans Corner,19065.0,2183.0,4529.0,3605.0,1394.0,484.0
 Alabama,Thorsby,2140.0,277.0,526.0,359.0,216.0,56.0
 Alabama,Tibbie,24.0,0.0,0.0,11.0,7.0,0.0
 Alabama,Tidmore Bend,1170.0,163.0,309.0,285.0,74.0,9.0
 Alaska,Toksook Bay,549.0,69.0,126.0,62.0,13.0,13.0
 Alaska,Tonsina,30.0,0.0,0.0,30.0,0.0,0.0
 Alaska,Tolsona,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Teller,165.0,32.0,48.0,12.0,0.0,0.0
 Alaska,Tenakee Springs,150.0,5.0,41.0,43.0,29.0,5.0
 Alaska,Tetlin,121.0,10.0,21.0,26.0,0.0,1.0
 Alaska,Tok,1331.0,76.0,253.0,401.0,63.0,48.0
 Alaska,Thorne Bay,566.0,17.0,139.0,145.0,68.0,41.0
 Alaska,Togiak,787.0,97.0,152.0,114.0,19.0,10.0
 Alaska,Tazlina,358.0,23.0,94.0,79.0,20.0,17.0
 Alaska,Mekoryuk,174.0,23.0,65.0,23.0,3.0,2.0
 Alaska,South Naknek,63.0,13.0,16.0,22.0,2.0,2.0
 Alaska,Tanana,277.0,26.0,93.0,49.0,17.0,2.0
 Alaska,Mentasta Lake,157.0,26.0,52.0,9.0,0.0,0.0
 Alaska,Mertarvik,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Trapper Creek,432.0,17.0,103.0,128.0,29.0,23.0
 Alaska,Meadow Lakes,7424.0,453.0,1857.0,1840.0,441.0,136.0
 Alaska,Marshall,350.0,24.0,91.0,55.0,2.0,0.0
 Alaska,Manokotak,691.0,50.0,193.0,100.0,33.0,24.0
 Alaska,Manley Hot Springs,84.0,8.0,29.0,17.0,6.0,0.0
 Alaska,Soldotna,4409.0,183.0,732.0,1216.0,403.0,304.0
 Alaska,Mendeltna,22.0,0.0,0.0,0.0,0.0,15.0
 Alaska,South Van Horn,581.0,74.0,194.0,107.0,36.0,2.0
 Alaska,Stebbins,547.0,66.0,102.0,80.0,3.0,6.0
 Alaska,Steele Creek,6272.0,207.0,812.0,1679.0,1010.0,686.0
 Alaska,Sterling,6054.0,228.0,1554.0,1689.0,362.0,302.0
 Alaska,Stevens Village,25.0,4.0,16.0,0.0,0.0,0.0
 Alaska,Stony River,40.0,8.0,6.0,2.0,0.0,0.0
 Alaska,Sunrise,15.0,0.0,0.0,6.0,9.0,0.0
 Alaska,Susitna,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Susitna North,1404.0,125.0,335.0,367.0,145.0,134.0
 Alaska,Sutton-Alpine,1602.0,181.0,399.0,488.0,67.0,31.0
 Alaska,Takotna,49.0,5.0,8.0,16.0,0.0,0.0
 Alaska,Talkeetna,616.0,56.0,114.0,158.0,98.0,52.0
 Alaska,Tanacross,127.0,18.0,45.0,24.0,0.0,0.0
 Alaska,Tanaina,9640.0,431.0,1733.0,2289.0,759.0,385.0
 Alaska,Tatitlek,86.0,7.0,23.0,14.0,7.0,0.0
 Alaska,Haines,1955.0,65.0,387.0,490.0,285.0,177.0
 Alaska,Salcha,984.0,14.0,95.0,246.0,156.0,52.0
 Alaska,Gulkana,115.0,6.0,36.0,17.0,6.0,3.0
 Alaska,Evansville,16.0,3.0,0.0,6.0,5.0,0.0
 Alaska,Eureka Roadhouse,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Ester,3008.0,93.0,366.0,807.0,314.0,295.0
 Alaska,Emmonak,835.0,71.0,212.0,129.0,15.0,15.0
 Alaska,Elim,328.0,23.0,92.0,55.0,4.0,2.0
 Alaska,Elfin Cove,24.0,0.0,9.0,7.0,3.0,0.0
 Alaska,Ekwok,78.0,15.0,16.0,10.0,0.0,0.0
 Alaska,Eielson AFB,2630.0,36.0,111.0,587.0,149.0,168.0
 Alaska,Egegik,68.0,5.0,40.0,9.0,2.0,0.0
 Alaska,Eek,455.0,63.0,88.0,46.0,3.0,1.0
 Alaska,Excursion Inlet,40.0,4.0,0.0,14.0,4.0,8.0
 Alaska,Edna Bay,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Eagle,89.0,5.0,25.0,16.0,7.0,1.0
 Alaska,Dry Creek,84.0,0.0,12.0,21.0,8.0,4.0
 Alaska,Dot Lake Village,54.0,13.0,15.0,9.0,0.0,0.0
 Alaska,Dot Lake,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Diomede,43.0,8.0,8.0,6.0,0.0,0.0
 Alaska,Metlakatla,1661.0,94.0,438.0,419.0,63.0,32.0
 Alaska,Dillingham,2307.0,90.0,459.0,522.0,224.0,103.0
 Alaska,Diamond Ridge,1140.0,24.0,178.0,265.0,212.0,125.0
 Alaska,Deltana,2311.0,89.0,513.0,630.0,117.0,92.0
 Alaska,Delta Junction,1045.0,30.0,162.0,286.0,136.0,45.0
 Alaska,Eagle Village,17.0,3.0,5.0,9.0,0.0,0.0
 Alaska,Gustavus,496.0,19.0,75.0,125.0,146.0,71.0
 Alaska,Fairbanks,32193.0,1588.0,4896.0,7269.0,3051.0,1279.0
 Alaska,Farmers Loop,4149.0,31.0,480.0,1194.0,612.0,476.0
 Alaska,Grayling,171.0,24.0,43.0,12.0,2.0,0.0
 Alaska,Goodnews Bay,230.0,48.0,56.0,12.0,0.0,0.0
 Alaska,Golovin,132.0,7.0,27.0,34.0,5.0,0.0
 Alaska,Goldstream,3862.0,73.0,311.0,860.0,598.0,885.0
 Alaska,Glennallen,366.0,11.0,51.0,22.0,38.0,74.0
 Alaska,Glacier View,249.0,18.0,29.0,77.0,43.0,16.0
 Alaska,Gateway,5610.0,143.0,880.0,1578.0,657.0,385.0
 Alaska,Game Creek,36.0,0.0,0.0,7.0,7.0,0.0
 Alaska,Gambell,718.0,113.0,186.0,80.0,22.0,8.0
 Alaska,Galena,554.0,48.0,86.0,112.0,67.0,40.0
 Alaska,False Pass,37.0,0.0,9.0,17.0,2.0,3.0
 Alaska,Gakona,205.0,7.0,14.0,27.0,41.0,9.0
 Alaska,Fritz Creek,1910.0,102.0,306.0,512.0,297.0,185.0
 Alaska,Fox River,649.0,162.0,45.0,27.0,27.0,0.0
 Alaska,Fox,558.0,0.0,92.0,166.0,161.0,32.0
 Alaska,Four Mile Road,10.0,5.0,0.0,5.0,0.0,0.0
 Alaska,Fort Yukon,555.0,78.0,131.0,103.0,12.0,17.0
 Alaska,Fort Greely,391.0,0.0,48.0,63.0,34.0,10.0
 Alaska,Flat,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Fishhook,5323.0,182.0,1040.0,1064.0,727.0,278.0
 Alaska,Ferry,6.0,0.0,0.0,6.0,0.0,0.0
 Alaska,Farm Loop,1081.0,56.0,193.0,287.0,100.0,97.0
 Alaska,Funny River,776.0,35.0,165.0,248.0,108.0,56.0
 Alaska,Minto,257.0,34.0,87.0,24.0,4.0,3.0
 Alaska,Old Harbor,249.0,45.0,49.0,66.0,5.0,4.0
 Alaska,Moose Pass,428.0,19.0,196.0,67.0,21.0,17.0
 Alaska,Anchorage municip,299107.0,13276.0,45700.0,67484.0,39642.0,23198.0
 Alaska,Anchor Point,1951.0,91.0,448.0,668.0,193.0,73.0
 Alaska,Anderson,201.0,2.0,31.0,73.0,23.0,15.0
 Alaska,Angoon,382.0,36.0,107.0,78.0,23.0,26.0
 Alaska,Aniak,525.0,51.0,134.0,71.0,35.0,23.0
 Alaska,Anvik,87.0,3.0,21.0,22.0,4.0,2.0
 Alaska,Arctic Village,138.0,21.0,21.0,27.0,2.0,13.0
 Alaska,Atka,66.0,6.0,31.0,14.0,0.0,6.0
 Alaska,Atmautluak,258.0,39.0,67.0,23.0,2.0,0.0
 Alaska,Atqasuk,159.0,21.0,39.0,20.0,7.0,0.0
 Alaska,Attu Station,16.0,0.0,0.0,5.0,0.0,0.0
 Alaska,Badger,21197.0,477.0,3829.0,5376.0,2231.0,650.0
 Alaska,Barrow,4293.0,351.0,861.0,760.0,184.0,121.0
 Alaska,Bear Creek,1824.0,90.0,534.0,302.0,261.0,8.0
 Alaska,Beaver,60.0,16.0,18.0,19.0,0.0,0.0
 Alaska,Beluga,6.0,2.0,2.0,2.0,0.0,0.0
 Alaska,Bethel,6370.0,537.0,1395.0,999.0,545.0,313.0
 Alaska,Bettles,22.0,0.0,8.0,8.0,0.0,6.0
 Alaska,Big Delta,539.0,9.0,209.0,94.0,51.0,12.0
 Alaska,Big Lake,3815.0,238.0,874.0,968.0,301.0,108.0
 Alaska,Birch Creek,1.0,1.0,0.0,0.0,0.0,0.0
 Alaska,Akiak,399.0,38.0,91.0,64.0,3.0,7.0
 Alaska,Akiachak,562.0,69.0,114.0,92.0,21.0,0.0
 Alaska,Anaktuvuk Pass,247.0,22.0,65.0,20.0,0.0,8.0
 Alaska,Akhiok,84.0,18.0,12.0,16.0,2.0,0.0
 Alaska,Ambler,280.0,33.0,80.0,38.0,3.0,1.0
 Alaska,Aleneva,59.0,17.0,0.0,0.0,0.0,0.0
 Alaska,Port Alexander,31.0,0.0,6.0,10.0,4.0,0.0
 Alaska,Northway Village,92.0,23.0,38.0,1.0,0.0,0.0
 Alaska,Northway Junction,64.0,2.0,15.0,8.0,5.0,0.0
 Alaska,Northway,131.0,11.0,23.0,22.0,24.0,0.0
 Alaska,Port Alsworth,147.0,4.0,10.0,36.0,24.0,1.0
 Alaska,Port Clarence,40.0,0.0,8.0,0.0,0.0,0.0
 Alaska,Port Graham,206.0,8.0,76.0,26.0,7.0,1.0
 Alaska,Port Heiden,81.0,5.0,25.0,13.0,6.0,1.0
 Alaska,Port Lions,231.0,25.0,69.0,62.0,7.0,4.0
 Alaska,Port Protection,82.0,0.0,24.0,28.0,19.0,11.0
 Alaska,Primrose,73.0,0.0,32.0,35.0,6.0,0.0
 Alaska,Prudhoe Bay,2724.0,91.0,807.0,1180.0,379.0,60.0
 Alaska,Quinhagak,661.0,117.0,169.0,51.0,12.0,2.0
 Alaska,Rampart,7.0,7.0,0.0,0.0,0.0,0.0
 Alaska,Red Devil,22.0,5.0,5.0,5.0,0.0,0.0
 Alaska,Red Dog Mine,81.0,7.0,4.0,54.0,4.0,8.0
 Alaska,Ridgeway,2195.0,55.0,347.0,682.0,274.0,180.0
 Alaska,Ruby,202.0,19.0,56.0,29.0,4.0,5.0
 Alaska,Russian Mission,410.0,41.0,74.0,40.0,9.0,8.0
 Alaska,St. George,53.0,4.0,32.0,8.0,1.0,0.0
 Alaska,Alatna,1.0,0.0,1.0,0.0,0.0,0.0
 Alaska,Alcan Border,51.0,0.0,0.0,7.0,0.0,7.0
 Alaska,Aleknagik,199.0,21.0,51.0,47.0,8.0,4.0
 Alaska,Allakaket,77.0,13.0,17.0,11.0,3.0,4.0
 Alaska,Nuiqsut,345.0,57.0,68.0,33.0,3.0,3.0
 Alaska,Nulato,285.0,30.0,82.0,47.0,5.0,10.0
 Alaska,Nunam Iqua,129.0,29.0,29.0,11.0,4.0,4.0
 Alaska,Noatak,443.0,33.0,147.0,37.0,0.0,1.0
 Alaska,Ninilchik,728.0,32.0,212.0,206.0,87.0,44.0
 Alaska,Nikolski,37.0,2.0,15.0,6.0,3.0,0.0
 Alaska,Nikolai,113.0,19.0,43.0,18.0,0.0,0.0
 Alaska,Nikolaevsk,234.0,25.0,52.0,70.0,14.0,3.0
 Alaska,Nikiski,4549.0,263.0,1229.0,1220.0,408.0,145.0
 Alaska,Nightmute,259.0,45.0,59.0,24.0,3.0,3.0
 Alaska,Newtok,388.0,48.0,94.0,31.0,2.0,0.0
 Alaska,New Stuyahok,609.0,71.0,149.0,68.0,6.0,1.0
 Alaska,Newhalen,159.0,5.0,30.0,20.0,9.0,5.0
 Alaska,New Allakaket,67.0,10.0,10.0,16.0,0.0,0.0
 Alaska,Nenana,406.0,62.0,84.0,120.0,27.0,1.0
 Alaska,Nelson Lagoon,42.0,17.0,15.0,6.0,2.0,0.0
 Alaska,Nelchina,170.0,14.0,42.0,25.0,0.0,0.0
 Alaska,Naukati Bay,32.0,8.0,19.0,0.0,0.0,0.0
 Alaska,Napaskiak,408.0,47.0,87.0,54.0,3.0,5.0
 Alaska,Napakiak,352.0,45.0,86.0,33.0,0.0,0.0
 Alaska,Nanwalek,238.0,2.0,48.0,40.0,7.0,4.0
 Alaska,Naknek,567.0,25.0,108.0,168.0,66.0,21.0
 Alaska,Nabesna,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Mud Bay,167.0,7.0,12.0,24.0,76.0,33.0
